"Community","TF","enrichment_score","NES_MN","NES_RGC","n_targets","pct_community","method","specificity","label"
8,"Mxd4",1.91420900716431,2.34113955673801,1.48727845759061,1,7.14285714285714,"fallback",4,"C8: myeloid leukocyte activation"
9,"Pura",1.77743660846453,1.63467813744078,1.92019507948828,7,46.6666666666667,"fgsea",4.82758620689655,"C9: positive regulation of microglial cell activation"
9,"Yy1",1.56271808524699,1.47550991185804,1.64992625863593,4,26.6666666666667,"fgsea",2.85714285714286,"C9: positive regulation of microglial cell activation"
9,"Nfatc3",1.81484410358566,1.65772380980768,1.97196439736365,8,53.3333333333333,"fgsea",5.40540540540541,"C9: positive regulation of microglial cell activation"
9,"Tbp",1.56271808524699,1.47550991185804,1.64992625863593,4,26.6666666666667,"fgsea",3.63636363636364,"C9: positive regulation of microglial cell activation"
9,"Rela",1.3654894680206,1.30889120324684,1.42208773279436,2,13.3333333333333,"fgsea",1.66666666666667,"C9: positive regulation of microglial cell activation"
9,"Bcl3",1.3654894680206,1.30889120324684,1.42208773279436,2,13.3333333333333,"fgsea",1.78571428571429,"C9: positive regulation of microglial cell activation"
9,"Ap3b1",1.42908583759815,1.42248635340214,1.43568532179416,2,13.3333333333333,"fgsea",1.81818181818182,"C9: positive regulation of microglial cell activation"
9,"Ehf",1.84143854037639,1.67313140542247,2.00974567533031,9,60,"fgsea",7.6271186440678,"C9: positive regulation of microglial cell activation"
9,"Ets1",1.97483927902563,1.77605932304685,2.17361923500441,12,80,"fgsea",8.57142857142857,"C9: positive regulation of microglial cell activation"
9,"Gata1",1.91517580185139,1.72676151022185,2.10359009348092,11,73.3333333333333,"fgsea",9.4017094017094,"C9: positive regulation of microglial cell activation"
9,"Ltf",1.3728567286585,1.30091067700275,1.44480278031426,2,13.3333333333333,"fgsea",2.22222222222222,"C9: positive regulation of microglial cell activation"
9,"E2f6",1.56271808524699,1.47550991185804,1.64992625863593,4,26.6666666666667,"fgsea",3.73831775700935,"C9: positive regulation of microglial cell activation"
9,"Fli1",1.97483927902563,1.77605932304685,2.17361923500441,12,80,"fgsea",8.88888888888889,"C9: positive regulation of microglial cell activation"
9,"Elf4",1.89152196804099,1.71665393075959,2.06639000532238,10,66.6666666666667,"fgsea",8,"C9: positive regulation of microglial cell activation"
9,"Ets2",1.97483927902563,1.77605932304685,2.17361923500441,12,80,"fgsea",8.69565217391304,"C9: positive regulation of microglial cell activation"
9,"Bptf",1.78245063133601,1.64470618318374,1.92019507948828,7,46.6666666666667,"fgsea",5.98290598290598,"C9: positive regulation of microglial cell activation"
9,"Stat1",1.3654894680206,1.30889120324684,1.42208773279436,2,13.3333333333333,"fgsea",1.58730158730159,"C9: positive regulation of microglial cell activation"
9,"Runx2",1.63155925695838,1.528355007457,1.73476350645975,5,33.3333333333333,"fgsea",5.26315789473684,"C9: positive regulation of microglial cell activation"
9,"Nr3c1",1.51828071826286,1.48008368677027,1.55647774975546,3,20,"fgsea",3.84615384615385,"C9: positive regulation of microglial cell activation"
9,"Runx3",1.63155925695838,1.528355007457,1.73476350645975,5,33.3333333333333,"fgsea",5.74712643678161,"C9: positive regulation of microglial cell activation"
9,"Runx1",1.37660773190727,1.30456134326335,1.4486541205512,2,13.3333333333333,"fgsea",5,"C9: positive regulation of microglial cell activation"
9,"Stat6",6.84435656251824,10.9588510555349,2.72986206950156,1,6.66666666666667,"fallback",0.952380952380952,"C9: positive regulation of microglial cell activation"
9,"Irf2",6.84435656251824,10.9588510555349,2.72986206950156,1,6.66666666666667,"fallback",1.11111111111111,"C9: positive regulation of microglial cell activation"
9,"Irf1",6.84435656251824,10.9588510555349,2.72986206950156,1,6.66666666666667,"fallback",0.847457627118644,"C9: positive regulation of microglial cell activation"
9,"Irf5",6.84435656251824,10.9588510555349,2.72986206950156,1,6.66666666666667,"fallback",1.11111111111111,"C9: positive regulation of microglial cell activation"
9,"Irf7",6.84435656251824,10.9588510555349,2.72986206950156,1,6.66666666666667,"fallback",1.11111111111111,"C9: positive regulation of microglial cell activation"
9,"Irf8",6.84435656251824,10.9588510555349,2.72986206950156,1,6.66666666666667,"fallback",1.0752688172043,"C9: positive regulation of microglial cell activation"
9,"Irf9",6.84435656251824,10.9588510555349,2.72986206950156,1,6.66666666666667,"fallback",1.08695652173913,"C9: positive regulation of microglial cell activation"
9,"Stat2",6.84435656251824,10.9588510555349,2.72986206950156,1,6.66666666666667,"fallback",1.01010101010101,"C9: positive regulation of microglial cell activation"
9,"Nlk",4.51839015967404,7.51293237773841,1.52384794160966,1,6.66666666666667,"fallback",9.09090909090909,"C9: positive regulation of microglial cell activation"
10,"Pura",2.44289397031491,2.14486101832291,2.74092692230691,31,68.8888888888889,"fgsea",21.3793103448276,"C10: antigen processing and presentation"
10,"Yy1",2.37405901101452,2.0716609632428,2.67645705878624,26,57.7777777777778,"fgsea",18.5714285714286,"C10: antigen processing and presentation"
10,"Nfatc3",2.36752092625902,2.06883384939935,2.66620800311869,25,55.5555555555556,"fgsea",16.8918918918919,"C10: antigen processing and presentation"
10,"Tbp",2.17840265045877,1.96993215970751,2.38687314121003,16,35.5555555555556,"fgsea",14.5454545454545,"C10: antigen processing and presentation"
10,"Rela",2.25563885153969,2.00521485803877,2.5060628450406,19,42.2222222222222,"fgsea",15.8333333333333,"C10: antigen processing and presentation"
10,"Bcl3",2.25563885153969,2.00521485803877,2.5060628450406,19,42.2222222222222,"fgsea",16.9642857142857,"C10: antigen processing and presentation"
10,"Ap3b1",2.16929456346845,1.95501204342297,2.38357708351393,16,35.5555555555556,"fgsea",14.5454545454545,"C10: antigen processing and presentation"
10,"Stat6",2.15951314649942,1.93544920948491,2.38357708351393,16,35.5555555555556,"fgsea",15.2380952380952,"C10: antigen processing and presentation"
10,"Ehf",2.12128459939745,1.92501620979965,2.31755298899526,14,31.1111111111111,"fgsea",11.864406779661,"C10: antigen processing and presentation"
10,"Ets1",2.23060303054229,1.9724131995941,2.48879286149047,18,40,"fgsea",12.8571428571429,"C10: antigen processing and presentation"
10,"Gata1",2.14212375922965,1.92368707257856,2.36056044588074,15,33.3333333333333,"fgsea",12.8205128205128,"C10: antigen processing and presentation"
10,"Ltf",1.97432988558633,1.80261287794615,2.1460468932265,10,22.2222222222222,"fgsea",11.1111111111111,"C10: antigen processing and presentation"
10,"Irf1",2.52938897652507,2.13905497878689,2.91972297426326,38,84.4444444444444,"fgsea",32.2033898305085,"C10: antigen processing and presentation"
10,"E2f6",2.12303365439664,1.92851431979803,2.31755298899526,14,31.1111111111111,"fgsea",13.0841121495327,"C10: antigen processing and presentation"
10,"Irf2",2.52938897652507,2.13905497878689,2.91972297426326,38,84.4444444444444,"fgsea",42.2222222222222,"C10: antigen processing and presentation"
10,"Irf7",2.52938897652507,2.13905497878689,2.91972297426326,38,84.4444444444444,"fgsea",42.2222222222222,"C10: antigen processing and presentation"
10,"Irf5",2.52938897652507,2.13905497878689,2.91972297426326,38,84.4444444444444,"fgsea",42.2222222222222,"C10: antigen processing and presentation"
10,"Irf8",2.52938897652507,2.13905497878689,2.91972297426326,38,84.4444444444444,"fgsea",40.8602150537634,"C10: antigen processing and presentation"
10,"Irf9",2.52938897652507,2.13905497878689,2.91972297426326,38,84.4444444444444,"fgsea",41.304347826087,"C10: antigen processing and presentation"
10,"Stat1",2.52938897652507,2.13905497878689,2.91972297426326,38,84.4444444444444,"fgsea",30.1587301587302,"C10: antigen processing and presentation"
10,"Stat2",2.50787989475254,2.12742650820516,2.88833328129993,37,82.2222222222222,"fgsea",37.3737373737374,"C10: antigen processing and presentation"
10,"Fli1",2.17679001489344,1.96670688857685,2.38687314121003,16,35.5555555555556,"fgsea",11.8518518518519,"C10: antigen processing and presentation"
10,"Elf4",2.1224242052207,1.92729542144614,2.31755298899526,14,31.1111111111111,"fgsea",11.2,"C10: antigen processing and presentation"
10,"Ets2",2.23060303054229,1.9724131995941,2.48879286149047,18,40,"fgsea",13.0434782608696,"C10: antigen processing and presentation"
10,"Bptf",2.02999365899181,1.87269925278116,2.18728806520247,11,24.4444444444444,"fgsea",9.4017094017094,"C10: antigen processing and presentation"
10,"Runx2",1.92418284156766,1.77880601543357,2.06955966770175,9,20,"fgsea",9.47368421052632,"C10: antigen processing and presentation"
10,"Nr3c1",1.87643669153952,1.73928006691655,2.01359331616248,8,17.7777777777778,"fgsea",10.2564102564103,"C10: antigen processing and presentation"
10,"Runx3",1.77225714041282,1.67940925842126,1.86510502240439,6,13.3333333333333,"fgsea",6.89655172413793,"C10: antigen processing and presentation"
10,"Thra",1.43512565361368,1.39705947456259,1.47319183266477,2,4.44444444444444,"fgsea",3.92156862745098,"C10: antigen processing and presentation"
10,"Stat3",1.60786908940079,1.52619439348357,1.68954378531801,4,8.88888888888889,"fgsea",9.75609756097561,"C10: antigen processing and presentation"
10,"Runx1",1.51903577393435,1.41018354509533,1.62788800277337,3,6.66666666666667,"fgsea",7.5,"C10: antigen processing and presentation"
10,"Smad3",1.54921960556055,1.46895879575875,1.62948041536236,3,6.66666666666667,"fgsea",6.25,"C10: antigen processing and presentation"
10,"Nr1h3",3.39228723693722,4.82985434434045,1.954720129534,1,2.22222222222222,"fallback",2,"C10: antigen processing and presentation"
10,"Nr1h2",3.39228723693722,4.82985434434045,1.954720129534,1,2.22222222222222,"fallback",2,"C10: antigen processing and presentation"
10,"Jun",3.39228723693722,4.82985434434045,1.954720129534,1,2.22222222222222,"fallback",2,"C10: antigen processing and presentation"
10,"3830417A13Rik",1.56320274614881,1.7742635419027,1.35214195039493,1,2.22222222222222,"fallback",7.14285714285714,"C10: antigen processing and presentation"
10,"Mtor",6.97913942534752,12.2413062089446,1.71697264175045,1,2.22222222222222,"fallback",5.55555555555556,"C10: antigen processing and presentation"
10,"Cebpb",4.48887911208913,7.28508109710493,1.69267712707333,1,2.22222222222222,"fallback",4.76190476190476,"C10: antigen processing and presentation"
10,"Cebpd",4.48887911208913,7.28508109710493,1.69267712707333,1,2.22222222222222,"fallback",4.76190476190476,"C10: antigen processing and presentation"
10,"Cebpa",4.48887911208913,7.28508109710493,1.69267712707333,1,2.22222222222222,"fallback",4.76190476190476,"C10: antigen processing and presentation"
10,"Nfia",4.06553488539358,5.59756191075745,2.53350786002971,1,2.22222222222222,"fallback",5.88235294117647,"C10: antigen processing and presentation"
10,"Nfib",4.06553488539358,5.59756191075745,2.53350786002971,1,2.22222222222222,"fallback",5.88235294117647,"C10: antigen processing and presentation"
10,"Nfix",4.06553488539358,5.59756191075745,2.53350786002971,1,2.22222222222222,"fallback",5.88235294117647,"C10: antigen processing and presentation"
10,"Nfatc1",4.06553488539358,5.59756191075745,2.53350786002971,1,2.22222222222222,"fallback",5.88235294117647,"C10: antigen processing and presentation"
10,"Usf1",4.06553488539358,5.59756191075745,2.53350786002971,1,2.22222222222222,"fallback",5.88235294117647,"C10: antigen processing and presentation"
10,"Sox10",6.44544932049873,11.3575600643193,1.53333857667811,1,2.22222222222222,"fallback",12.5,"C10: antigen processing and presentation"
11,"Pura",2.04796490070199,1.81662528982902,2.27930451157495,14,66.6666666666667,"fgsea",9.6551724137931,"C11: leukocyte proliferation"
11,"Yy1",2.09142409598772,1.85379520389832,2.32905298807712,15,71.4285714285714,"fgsea",10.7142857142857,"C11: leukocyte proliferation"
11,"Nfatc3",2.04796490070199,1.81662528982902,2.27930451157495,14,66.6666666666667,"fgsea",9.45945945945946,"C11: leukocyte proliferation"
11,"Tbp",1.99703371087423,1.80881216214088,2.18525525960757,12,57.1428571428571,"fgsea",10.9090909090909,"C11: leukocyte proliferation"
11,"Rela",2.01671088702144,1.80757831700825,2.22584345703463,13,61.9047619047619,"fgsea",10.8333333333333,"C11: leukocyte proliferation"
11,"Bcl3",1.98552947062163,1.78580368163568,2.18525525960757,12,57.1428571428571,"fgsea",10.7142857142857,"C11: leukocyte proliferation"
11,"Ap3b1",1.98552947062163,1.78580368163568,2.18525525960757,12,57.1428571428571,"fgsea",10.9090909090909,"C11: leukocyte proliferation"
11,"Stat6",1.94230449359416,1.76592572618902,2.1186832609993,11,52.3809523809524,"fgsea",10.4761904761905,"C11: leukocyte proliferation"
11,"Ehf",1.99703371087423,1.80881216214088,2.18525525960757,12,57.1428571428571,"fgsea",10.1694915254237,"C11: leukocyte proliferation"
11,"Ets1",2.04796490070199,1.81662528982902,2.27930451157495,14,66.6666666666667,"fgsea",10,"C11: leukocyte proliferation"
11,"Gata1",2.01807761726246,1.81031177749029,2.22584345703463,13,61.9047619047619,"fgsea",11.1111111111111,"C11: leukocyte proliferation"
11,"Ltf",1.93999350156795,1.78347000550593,2.09651699762997,10,47.6190476190476,"fgsea",11.1111111111111,"C11: leukocyte proliferation"
11,"Irf1",1.94533991896985,1.7719965769404,2.1186832609993,11,52.3809523809524,"fgsea",9.32203389830508,"C11: leukocyte proliferation"
11,"E2f6",1.99703371087423,1.80881216214088,2.18525525960757,12,57.1428571428571,"fgsea",11.214953271028,"C11: leukocyte proliferation"
11,"Irf2",1.85713029253687,1.67263243109971,2.04162815397404,9,42.8571428571429,"fgsea",10,"C11: leukocyte proliferation"
11,"Irf7",1.85713029253687,1.67263243109971,2.04162815397404,9,42.8571428571429,"fgsea",10,"C11: leukocyte proliferation"
11,"Irf5",1.85713029253687,1.67263243109971,2.04162815397404,9,42.8571428571429,"fgsea",10,"C11: leukocyte proliferation"
11,"Irf8",1.85713029253687,1.67263243109971,2.04162815397404,9,42.8571428571429,"fgsea",9.67741935483871,"C11: leukocyte proliferation"
11,"Irf9",1.85713029253687,1.67263243109971,2.04162815397404,9,42.8571428571429,"fgsea",9.78260869565217,"C11: leukocyte proliferation"
11,"Stat1",1.94533991896985,1.7719965769404,2.1186832609993,11,52.3809523809524,"fgsea",8.73015873015873,"C11: leukocyte proliferation"
11,"Stat2",1.90926107210885,1.7253636503126,2.0931584939051,10,47.6190476190476,"fgsea",10.1010101010101,"C11: leukocyte proliferation"
11,"Fli1",2.04796490070199,1.81662528982902,2.27930451157495,14,66.6666666666667,"fgsea",10.3703703703704,"C11: leukocyte proliferation"
11,"Elf4",2.04796490070199,1.81662528982902,2.27930451157495,14,66.6666666666667,"fgsea",11.2,"C11: leukocyte proliferation"
11,"Ets2",2.04796490070199,1.81662528982902,2.27930451157495,14,66.6666666666667,"fgsea",10.1449275362319,"C11: leukocyte proliferation"
11,"Bptf",2.04796490070199,1.81662528982902,2.27930451157495,14,66.6666666666667,"fgsea",11.965811965812,"C11: leukocyte proliferation"
11,"Stat3",1.69962920241344,1.5445385198031,1.85471988502378,6,28.5714285714286,"fgsea",14.6341463414634,"C11: leukocyte proliferation"
11,"Runx2",1.94365300344164,1.76862274588397,2.1186832609993,11,52.3809523809524,"fgsea",11.5789473684211,"C11: leukocyte proliferation"
11,"Nr3c1",1.90534770279193,1.71753691167875,2.0931584939051,10,47.6190476190476,"fgsea",12.8205128205128,"C11: leukocyte proliferation"
11,"Runx3",1.86103347151599,1.68043878905793,2.04162815397404,9,42.8571428571429,"fgsea",10.3448275862069,"C11: leukocyte proliferation"
11,"Nr1h3",1.80596670236271,1.62815344313565,1.98377996158976,8,38.0952380952381,"fgsea",16,"C11: leukocyte proliferation"
11,"Nr1h2",1.80596670236271,1.62815344313565,1.98377996158976,8,38.0952380952381,"fgsea",16,"C11: leukocyte proliferation"
11,"Thra",1.80596670236271,1.62815344313565,1.98377996158976,8,38.0952380952381,"fgsea",15.6862745098039,"C11: leukocyte proliferation"
11,"Jun",1.80596670236271,1.62815344313565,1.98377996158976,8,38.0952380952381,"fgsea",16,"C11: leukocyte proliferation"
11,"Runx1",1.54872623054067,1.43084796451604,1.6666044965653,4,19.047619047619,"fgsea",10,"C11: leukocyte proliferation"
11,"3830417A13Rik",1.55055072340262,1.43449695023993,1.6666044965653,4,19.047619047619,"fgsea",28.5714285714286,"C11: leukocyte proliferation"
11,"Mtor",1.45908932799639,1.36116919641027,1.55700945958251,3,14.2857142857143,"fgsea",16.6666666666667,"C11: leukocyte proliferation"
11,"Nlk",1.36698938551815,1.30893703026107,1.42504174077523,2,9.52380952380952,"fgsea",18.1818181818182,"C11: leukocyte proliferation"
11,"Smad3",1.80596670236271,1.62815344313565,1.98377996158976,8,38.0952380952381,"fgsea",16.6666666666667,"C11: leukocyte proliferation"
11,"Cebpb",1.48138980046,1.41271686489717,1.55006273602282,3,14.2857142857143,"fgsea",14.2857142857143,"C11: leukocyte proliferation"
11,"Cebpd",1.48138980046,1.41271686489717,1.55006273602282,3,14.2857142857143,"fgsea",14.2857142857143,"C11: leukocyte proliferation"
11,"Cebpa",1.48138980046,1.41271686489717,1.55006273602282,3,14.2857142857143,"fgsea",14.2857142857143,"C11: leukocyte proliferation"
11,"Nfia",2.09142409598772,1.85379520389832,2.32905298807712,15,71.4285714285714,"fgsea",88.2352941176471,"C11: leukocyte proliferation"
11,"Nfib",2.09142409598772,1.85379520389832,2.32905298807712,15,71.4285714285714,"fgsea",88.2352941176471,"C11: leukocyte proliferation"
11,"Nfix",2.09142409598772,1.85379520389832,2.32905298807712,15,71.4285714285714,"fgsea",88.2352941176471,"C11: leukocyte proliferation"
11,"Nfatc1",2.09142409598772,1.85379520389832,2.32905298807712,15,71.4285714285714,"fgsea",88.2352941176471,"C11: leukocyte proliferation"
11,"Usf1",2.09142409598772,1.85379520389832,2.32905298807712,15,71.4285714285714,"fgsea",88.2352941176471,"C11: leukocyte proliferation"
11,"Sox10",1.62485929637652,1.4982800866477,1.75143850610533,5,23.8095238095238,"fgsea",62.5,"C11: leukocyte proliferation"
11,"Myf6",1.69118582952633,1.62812294399097,1.75424871506168,5,23.8095238095238,"fgsea",20,"C11: leukocyte proliferation"
11,"Tfeb",1.69118582952633,1.62812294399097,1.75424871506168,5,23.8095238095238,"fgsea",20,"C11: leukocyte proliferation"
11,"Mxd4",1.69118582952633,1.62812294399097,1.75424871506168,5,23.8095238095238,"fgsea",20,"C11: leukocyte proliferation"
12,"Pura",1.69287509302687,1.56739390000034,1.8183562860534,6,66.6666666666667,"fgsea",4.13793103448276,"C12: negative regulation of cell growth"
12,"Yy1",1.75970635611061,1.60749194249805,1.91192076972316,7,77.7777777777778,"fgsea",5,"C12: negative regulation of cell growth"
12,"Nfatc3",1.75970635611061,1.60749194249805,1.91192076972316,7,77.7777777777778,"fgsea",4.72972972972973,"C12: negative regulation of cell growth"
12,"Tbp",1.75970635611061,1.60749194249805,1.91192076972316,7,77.7777777777778,"fgsea",6.36363636363636,"C12: negative regulation of cell growth"
12,"Rela",1.64265582898693,1.51225304549577,1.7730586124781,5,55.5555555555556,"fgsea",4.16666666666667,"C12: negative regulation of cell growth"
12,"Bcl3",1.47427181922722,1.35893295273071,1.58961068572374,3,33.3333333333333,"fgsea",2.67857142857143,"C12: negative regulation of cell growth"
12,"Ap3b1",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",3.63636363636364,"C12: negative regulation of cell growth"
12,"Stat6",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",3.80952380952381,"C12: negative regulation of cell growth"
12,"Ehf",1.69287509302687,1.56739390000034,1.8183562860534,6,66.6666666666667,"fgsea",5.08474576271187,"C12: negative regulation of cell growth"
12,"Ets1",1.75970635611061,1.60749194249805,1.91192076972316,7,77.7777777777778,"fgsea",5,"C12: negative regulation of cell growth"
12,"Gata1",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",3.41880341880342,"C12: negative regulation of cell growth"
12,"Ltf",1.47427181922722,1.35893295273071,1.58961068572374,3,33.3333333333333,"fgsea",3.33333333333333,"C12: negative regulation of cell growth"
12,"Irf1",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",3.38983050847458,"C12: negative regulation of cell growth"
12,"E2f6",1.69287509302687,1.56739390000034,1.8183562860534,6,66.6666666666667,"fgsea",5.60747663551402,"C12: negative regulation of cell growth"
12,"Irf2",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",4.44444444444444,"C12: negative regulation of cell growth"
12,"Irf7",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",4.44444444444444,"C12: negative regulation of cell growth"
12,"Irf5",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",4.44444444444444,"C12: negative regulation of cell growth"
12,"Irf8",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",4.3010752688172,"C12: negative regulation of cell growth"
12,"Irf9",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",4.34782608695652,"C12: negative regulation of cell growth"
12,"Stat1",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",3.17460317460317,"C12: negative regulation of cell growth"
12,"Stat2",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",4.04040404040404,"C12: negative regulation of cell growth"
12,"Fli1",1.75970635611061,1.60749194249805,1.91192076972316,7,77.7777777777778,"fgsea",5.18518518518519,"C12: negative regulation of cell growth"
12,"Elf4",1.69287509302687,1.56739390000034,1.8183562860534,6,66.6666666666667,"fgsea",4.8,"C12: negative regulation of cell growth"
12,"Ets2",1.75970635611061,1.60749194249805,1.91192076972316,7,77.7777777777778,"fgsea",5.07246376811594,"C12: negative regulation of cell growth"
12,"Bptf",1.75970635611061,1.60749194249805,1.91192076972316,7,77.7777777777778,"fgsea",5.98290598290598,"C12: negative regulation of cell growth"
12,"Stat3",1.37283846636555,1.2754139607907,1.47026297194039,2,22.2222222222222,"fgsea",4.8780487804878,"C12: negative regulation of cell growth"
12,"Runx2",1.64265582898693,1.51225304549577,1.7730586124781,5,55.5555555555556,"fgsea",5.26315789473684,"C12: negative regulation of cell growth"
12,"Nr3c1",1.57904449964949,1.45550974788752,1.70257925141146,4,44.4444444444444,"fgsea",5.12820512820513,"C12: negative regulation of cell growth"
12,"Runx3",1.64265582898693,1.51225304549577,1.7730586124781,5,55.5555555555556,"fgsea",5.74712643678161,"C12: negative regulation of cell growth"
12,"Runx1",1.37751637494442,1.28122930231548,1.47380344757335,2,22.2222222222222,"fgsea",5,"C12: negative regulation of cell growth"
12,"Smad3",1.75970635611061,1.60749194249805,1.91192076972316,7,77.7777777777778,"fgsea",14.5833333333333,"C12: negative regulation of cell growth"
12,"Nr1h3",5.37739494835427,5.99482942024985,4.75996047645868,1,11.1111111111111,"fallback",2,"C12: negative regulation of cell growth"
12,"Nr1h2",5.37739494835427,5.99482942024985,4.75996047645868,1,11.1111111111111,"fallback",2,"C12: negative regulation of cell growth"
12,"Thra",5.37739494835427,5.99482942024985,4.75996047645868,1,11.1111111111111,"fallback",1.96078431372549,"C12: negative regulation of cell growth"
12,"Jun",5.37739494835427,5.99482942024985,4.75996047645868,1,11.1111111111111,"fallback",2,"C12: negative regulation of cell growth"
12,"Mtor",7.47325954443296,13.4156924293627,1.53082665950324,1,11.1111111111111,"fallback",5.55555555555556,"C12: negative regulation of cell growth"
12,"Myf6",5.37739494835427,5.99482942024985,4.75996047645868,1,11.1111111111111,"fallback",4,"C12: negative regulation of cell growth"
12,"Tfeb",5.37739494835427,5.99482942024985,4.75996047645868,1,11.1111111111111,"fallback",4,"C12: negative regulation of cell growth"
12,"Mxd4",5.37739494835427,5.99482942024985,4.75996047645868,1,11.1111111111111,"fallback",4,"C12: negative regulation of cell growth"
13,"Pura",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",8.27586206896552,"C13: leukocyte aggregation"
13,"Yy1",1.93240126249344,1.72740099671729,2.13740152826959,11,64.7058823529412,"fgsea",7.85714285714286,"C13: leukocyte aggregation"
13,"Nfatc3",1.93240126249344,1.72740099671729,2.13740152826959,11,64.7058823529412,"fgsea",7.43243243243243,"C13: leukocyte aggregation"
13,"Tbp",1.93240126249344,1.72740099671729,2.13740152826959,11,64.7058823529412,"fgsea",10,"C13: leukocyte aggregation"
13,"Rela",1.78146562409139,1.61065136528959,1.95227988289318,8,47.0588235294118,"fgsea",6.66666666666667,"C13: leukocyte aggregation"
13,"Bcl3",1.78146562409139,1.61065136528959,1.95227988289318,8,47.0588235294118,"fgsea",7.14285714285714,"C13: leukocyte aggregation"
13,"Ap3b1",1.78146562409139,1.61065136528959,1.95227988289318,8,47.0588235294118,"fgsea",7.27272727272727,"C13: leukocyte aggregation"
13,"Stat6",1.84287502998234,1.66982386475638,2.01592619520829,9,52.9411764705882,"fgsea",8.57142857142857,"C13: leukocyte aggregation"
13,"Ehf",1.88096383745013,1.68738760995325,2.074540064947,10,58.8235294117647,"fgsea",8.47457627118644,"C13: leukocyte aggregation"
13,"Ets1",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",8.57142857142857,"C13: leukocyte aggregation"
13,"Gata1",1.93240126249344,1.72740099671729,2.13740152826959,11,64.7058823529412,"fgsea",9.4017094017094,"C13: leukocyte aggregation"
13,"Ltf",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",13.3333333333333,"C13: leukocyte aggregation"
13,"Irf1",1.84287502998234,1.66982386475638,2.01592619520829,9,52.9411764705882,"fgsea",7.6271186440678,"C13: leukocyte aggregation"
13,"E2f6",1.84490795724413,1.67388971927996,2.01592619520829,9,52.9411764705882,"fgsea",8.41121495327103,"C13: leukocyte aggregation"
13,"Irf2",1.84287502998234,1.66982386475638,2.01592619520829,9,52.9411764705882,"fgsea",10,"C13: leukocyte aggregation"
13,"Irf7",1.84287502998234,1.66982386475638,2.01592619520829,9,52.9411764705882,"fgsea",10,"C13: leukocyte aggregation"
13,"Irf5",1.84287502998234,1.66982386475638,2.01592619520829,9,52.9411764705882,"fgsea",10,"C13: leukocyte aggregation"
13,"Irf8",1.84287502998234,1.66982386475638,2.01592619520829,9,52.9411764705882,"fgsea",9.67741935483871,"C13: leukocyte aggregation"
13,"Irf9",1.84287502998234,1.66982386475638,2.01592619520829,9,52.9411764705882,"fgsea",9.78260869565217,"C13: leukocyte aggregation"
13,"Stat1",1.88096383745013,1.68738760995325,2.074540064947,10,58.8235294117647,"fgsea",7.93650793650794,"C13: leukocyte aggregation"
13,"Stat2",1.74369838040071,1.56345574890574,1.92394101189568,7,41.1764705882353,"fgsea",7.07070707070707,"C13: leukocyte aggregation"
13,"Fli1",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",8.88888888888889,"C13: leukocyte aggregation"
13,"Elf4",1.93240126249344,1.72740099671729,2.13740152826959,11,64.7058823529412,"fgsea",8.8,"C13: leukocyte aggregation"
13,"Ets2",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",8.69565217391304,"C13: leukocyte aggregation"
13,"Bptf",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",10.2564102564103,"C13: leukocyte aggregation"
13,"Runx2",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",12.6315789473684,"C13: leukocyte aggregation"
13,"Nr3c1",1.93240126249344,1.72740099671729,2.13740152826959,11,64.7058823529412,"fgsea",14.1025641025641,"C13: leukocyte aggregation"
13,"Runx3",1.97815215894191,1.74802280613048,2.20828151175334,12,70.5882352941177,"fgsea",13.7931034482759,"C13: leukocyte aggregation"
13,"Nr1h3",1.62684195650708,1.46667160649155,1.7870123065226,5,29.4117647058824,"fgsea",10,"C13: leukocyte aggregation"
13,"Nr1h2",1.62684195650708,1.46667160649155,1.7870123065226,5,29.4117647058824,"fgsea",10,"C13: leukocyte aggregation"
13,"Thra",1.62684195650708,1.46667160649155,1.7870123065226,5,29.4117647058824,"fgsea",9.80392156862745,"C13: leukocyte aggregation"
13,"Jun",1.62684195650708,1.46667160649155,1.7870123065226,5,29.4117647058824,"fgsea",10,"C13: leukocyte aggregation"
