"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene","subtype"
6.88373114317458,-0.906744621197596,0.542856374103826,-1.67032140443132,0.0948557905004718,NA,"ENSG00000228526","RP3-510D11.1","EN-L2-3"
3.13534530280603,-0.802508112748935,0.601666768697384,-1.33380827145627,0.182266699500005,NA,"ENSG00000234546","RP3-510D11.2","EN-L2-3"
24.9796079025994,-0.265634530608239,0.247286363846334,-1.07419805312559,0.282733924790509,0.626385622798697,"ENSG00000049239","H6PD","EN-L2-3"
10.9540854198537,-0.680779460350596,0.285801686806047,-2.38199944849378,0.0172189232395611,NA,"ENSG00000171621","SPSB1","EN-L2-3"
43.0245999006035,-0.271795763843482,0.201914286438777,-1.34609476445291,0.178271956909893,0.521934284165868,"ENSG00000171612","SLC25A33","EN-L2-3"
14.9255531971594,0.144846039604709,0.252587165870588,0.573449720240022,0.566340233595579,0.815170541733091,"ENSG00000188807","TMEM201","EN-L2-3"
32.7421131756232,-0.786108074080569,0.243922977460353,-3.22277172189874,0.00126956687763108,0.0514169568634609,"ENSG00000171608","PIK3CD","EN-L2-3"
4.63306174301387,-0.148558245296197,0.431558417303453,-0.344236699690502,0.730668284563679,NA,"ENSG00000231789","PIK3CD-AS2","EN-L2-3"
769.888628742263,0.229696029975916,0.20771495485078,1.1058232669907,0.268803022266777,0.612940749590707,"ENSG00000171603","CLSTN1","EN-L2-3"
59.7664906414114,-0.527127496006548,0.216088261117743,-2.43940829214838,0.0147113361793313,0.175477897600571,"ENSG00000178585","CTNNBIP1","EN-L2-3"
41.1591094694135,0.094870850000046,0.170916249092109,0.555072150857457,0.578845310566765,0.823596209010009,"ENSG00000162441","LZIC","EN-L2-3"
52.7384302862299,-0.309673328062834,0.20630687034302,-1.50103255188715,0.133347142333026,0.464253918963898,"ENSG00000173614","NMNAT1","EN-L2-3"
6.60790446201622,0.00915273167029592,0.330733836275459,0.0276740105378056,0.977922152348784,NA,"ENSG00000162444","RBP7","EN-L2-3"
354.674938145418,-0.238588457233962,0.137410493726192,-1.73631904495868,0.0825074375754974,0.38226594890733,"ENSG00000130939","UBE4B","EN-L2-3"
1015.97543602024,0.0171936434508327,0.118283160591984,0.145360027283528,0.884426623010318,0.962169094267418,"ENSG00000054523","KIF1B","EN-L2-3"
31.9605216454058,-0.0152824432075797,0.175377680422102,-0.0871401832365305,0.930560085244807,0.976773332873296,"ENSG00000142657","PGD","EN-L2-3"
6.53513139698231,-0.0202868913885215,0.365733754465005,-0.0554690157549095,0.955764813778342,NA,"ENSG00000251503","APITD1-CORT","EN-L2-3"
50.7611959015623,0.223755604926401,0.165407680469246,1.3527522077066,0.176134805541492,0.519475572496073,"ENSG00000160049","DFFA","EN-L2-3"
149.378141640908,-0.271577850765602,0.139887027524711,-1.94140840341773,0.052208759816856,0.313114562179153,"ENSG00000142655","PEX14","EN-L2-3"
9.83453919122468,-0.342767770308271,0.313724521133732,-1.09257564269947,0.274580161898976,NA,"ENSG00000130940","CASZ1","EN-L2-3"
4.99242817670251,0.0635551098040227,0.514341818946997,0.123565900074269,0.901658993313616,NA,"ENSG00000120948","TARDBP","EN-L2-3"
6.31984220696697,0.074053689729857,0.362538317717561,0.20426444905487,0.838146849789581,NA,"ENSG00000277726","TARDBP","EN-L2-3"
12.386010603554,0.385411832318498,0.555819650708482,0.693411670183355,0.488051240584355,NA,"ENSG00000009724","MASP2","EN-L2-3"
49.379491041208,0.295265956819873,0.27518919974224,1.07295619557903,0.283290770553708,0.626905160974996,"ENSG00000116649","SRM","EN-L2-3"
105.887410799261,-0.123613729893749,0.181469668286597,-0.681181219213585,0.495756830129671,0.772311876116871,"ENSG00000171824","EXOSC10","EN-L2-3"
12.8697040636296,0.0344887123594836,0.431736797186941,0.0798836526888628,0.936329791538991,0.978030326836945,"ENSG00000226849","RP4-635E18.7","EN-L2-3"
163.750460859969,-0.316300248236843,0.134747618327934,-2.34735316409872,0.0189073239348088,0.195893689534617,"ENSG00000198793","MTOR","EN-L2-3"
15.0304459577649,0.131304206841146,0.269567875202204,0.48709144864778,0.626193526160822,0.848600986143128,"ENSG00000120942","UBIAD1","EN-L2-3"
34.3773638602058,0.479897222791109,0.269253381974451,1.78232570106267,0.0746961338846952,0.364881327691116,"ENSG00000204624","PTCHD2","EN-L2-3"
51.3397348712289,0.319041921730558,0.342023715855787,0.932806431075326,0.350919920153758,0.68185843526362,"ENSG00000116661","FBXO2","EN-L2-3"
143.190618067604,-0.130072220867006,0.245086011270671,-0.530720705733609,0.595612335426463,0.833555934966606,"ENSG00000132879","FBXO44","EN-L2-3"
10.0918534726735,0.0897087286242768,0.299873869530768,0.299154870561579,0.764821881414011,NA,"ENSG00000116663","FBXO6","EN-L2-3"
