"test_ligand","auroc","aupr","aupr_corrected","pearson","p_value","fdr"
"Col8a1",0.66327499660833,0.472426388506918,0.122426388506918,0.233299032981238,0.01,0.0114603739982191
"Col8a2",0.666395333062,0.465534391030851,0.115534391030851,0.228838014333197,0.01,0.0114603739982191
"Col9a1",0.666530999864333,0.460456889536485,0.110456889536485,0.137411517372994,0.02,0.0220754716981132
"Col9a2",0.675485008818343,0.46016530555502,0.11016530555502,0.155006773792986,0.01,0.0114603739982191
"Col9a3",0.671686338353005,0.472899418727576,0.122899418727576,0.232734694715209,0.01,0.0114603739982191
"Colq",0.659883326549993,0.46678024026817,0.11678024026817,0.225845806309334,0.01,0.0114603739982191
"Comp",0.686474019807353,0.504235381835688,0.154235381835688,0.277218235606313,0.01,0.0114603739982191
"Copa",0.68009768009768,0.508602180177303,0.158602180177303,0.24957896289867,0.01,0.0114603739982191
"Corin",0.696377696377697,0.511978813910522,0.161978813910522,0.280643653772413,0.01,0.0114603739982191
"Cort",0.692036358703025,0.510930252619518,0.160930252619518,0.263452037229094,0.01,0.0114603739982191
"Cp",0.666802333469001,0.487593113441152,0.137593113441152,0.244612126073148,0.01,0.0114603739982191
"Crb3",0.686067019400353,0.506273536152536,0.156273536152536,0.284027023241064,0.01,0.0114603739982191
"Crh",0.697191697191698,0.497553310347522,0.147553310347522,0.073765119104741,0.01,0.0114603739982191
"Crhr2",0.696377696377697,0.50546385028272,0.15546385028272,0.271891040841544,0.01,0.0114603739982191
"Crisp1",0.694614027947361,0.495317738859728,0.145317738859728,0.285644411206366,0.01,0.0114603739982191
"Crisp2",0.678605345272012,0.482755100321532,0.132755100321532,0.256820579917637,0.01,0.0114603739982191
"Crisp3",0.694614027947361,0.495317738859728,0.145317738859728,0.285644411206366,0.01,0.0114603739982191
"Crlf1",0.64021164021164,0.450964291641092,0.100964291641092,0.18648343880782,0.03,0.032175
"Crp",0.694207027540361,0.481180143619153,0.131180143619153,-0.0145416409064959,0.01,0.0114603739982191
"Crtam",0.662189662189663,0.45652924387757,0.10652924387757,0.127217132099938,0.02,0.0220754716981132
"Csf1",0.701261701261702,0.471037375301971,0.121037375301971,0.131339105527204,0.01,0.0114603739982191
"Csf2",0.600868267534934,0.413745082614253,0.0637450826142531,0.0059056171771618,0.15,0.151768867924528
"Csf3",0.663410663410664,0.443661870177176,0.0936618701771763,0.091928399859004,0.05,0.0523170731707317
"Ctf1",0.699362366029033,0.502074666444148,0.152074666444148,0.162934516221822,0.01,0.0114603739982191
"Cthrc1",0.594491927825261,0.397347434248694,0.0473474342486942,0.122589035377477,0.22,0.221030444964871
"Ctsd",0.670736670736671,0.478748705158396,0.128748705158396,0.252147861080756,0.01,0.0114603739982191
"Ctsg",0.670872337539005,0.478452609296107,0.128452609296107,0.236993139539746,0.01,0.0114603739982191
"Cx3cl1",0.689730023063356,0.526339353307049,0.176339353307049,0.197122324659414,0.01,0.0114603739982191
"Cxadr",0.685117351784019,0.479041477983401,0.129041477983401,0.254891008072377,0.01,0.0114603739982191
"Cxcl1",0.719848053181387,0.563895256042096,0.213895256042096,0.308519380928216,0.01,0.0114603739982191
"Cxcl10",0.680776014109348,0.514233622039622,0.164233622039622,0.167789216658537,0.01,0.0114603739982191
"Cxcl11",0.695970695970696,0.534963697067015,0.184963697067015,0.270939018613052,0.01,0.0114603739982191
"Cxcl12",0.684167684167684,0.495599649057277,0.145599649057278,0.108633735661615,0.01,0.0114603739982191
"Cxcl13",0.691358024691358,0.510426719300914,0.160426719300914,0.252361564638656,0.01,0.0114603739982191
"Cxcl14",0.697463030796364,0.535067379393693,0.185067379393693,0.278648104408185,0.01,0.0114603739982191
"Cxcl16",0.677791344458011,0.504999521127325,0.154999521127326,0.248851784888986,0.01,0.0114603739982191
"Cxcl17",0.677113010446344,0.492197961572035,0.142197961572035,0.255352463376729,0.01,0.0114603739982191
"Cxcl2",0.701397368064035,0.524045089521473,0.174045089521473,0.278777404712522,0.01,0.0114603739982191
"Cxcl5",0.694478361145028,0.518160678298661,0.168160678298661,0.263342597601096,0.01,0.0114603739982191
"Cxcl9",0.69692036358703,0.5081557476137,0.1581557476137,0.0383222949107959,0.01,0.0114603739982191
"Cytl1",0.65703432370099,0.51029932343048,0.16029932343048,0.234937955818913,0.01,0.0114603739982191
"Dbh",0.676706010039343,0.461999493788981,0.111999493788981,-0.0275709988033808,0.02,0.0220754716981132
"Dchs1",0.680911680911681,0.476668050444395,0.126668050444395,0.258538770109474,0.01,0.0114603739982191
"Dcn",0.670601003934337,0.470183293837866,0.120183293837866,0.0823116022373754,0.01,0.0114603739982191
"Defb14",0.660425993759327,0.492262849819205,0.142262849819205,0.158033882778684,0.01,0.0114603739982191
"Dhh",0.669108669108669,0.483900821218337,0.133900821218337,0.253753853426475,0.01,0.0114603739982191
"Dkk1",0.638176638176638,0.466734908078038,0.116734908078038,0.234281697649274,0.01,0.0114603739982191
"Dkk2",0.621896621896622,0.446366588056542,0.0963665880565416,0.1976599257785,0.02,0.0220754716981132
"Dkk3",0.662867996201329,0.499954918854344,0.149954918854344,0.267092778443535,0.01,0.0114603739982191
"Dkk4",0.651878985212319,0.44738164440625,0.0973816444062502,0.217973788600621,0.01,0.0114603739982191
"Dlk1",0.726902726902727,0.553667671979694,0.203667671979694,0.239195781844374,0.01,0.0114603739982191
"Dlk2",0.7000407000407,0.520236865106247,0.170236865106247,0.297129661266455,0.01,0.0114603739982191
"Dll1",0.710215710215711,0.538758438165187,0.188758438165187,0.311276865589358,0.01,0.0114603739982191
"Dll3",0.670872337539004,0.505517330964754,0.155517330964754,0.267789501690769,0.01,0.0114603739982191
"Dll4",0.683353683353684,0.523703698269678,0.173703698269678,0.284761867055714,0.01,0.0114603739982191
"Dmp1",0.649029982363316,0.479659367626292,0.129659367626292,0.245414768605594,0.01,0.0114603739982191
"Draxin",0.67697734364401,0.50071687715965,0.15071687715965,0.262995007836137,0.01,0.0114603739982191
"Dsc1",0.657848324514992,0.47108626919722,0.12108626919722,0.236516518473709,0.01,0.0114603739982191
"Dsc2",0.67657034323701,0.47843438145224,0.12843438145224,0.250748211285084,0.01,0.0114603739982191
"Dsc3",0.663139329805996,0.481374636133852,0.131374636133852,0.233958542745627,0.01,0.0114603739982191
"Dscam",0.64957264957265,0.481585314321887,0.131585314321887,0.231959391731498,0.01,0.0114603739982191
"Dscaml1",0.646587979921313,0.465606002155125,0.115606002155125,0.211503360705033,0.04,0.0423007395234182
"Dsg1a",0.667209333876001,0.477486044041996,0.127486044041996,0.250892835743483,0.01,0.0114603739982191
"Dsg1b",0.666802333469001,0.476800150108945,0.126800150108945,0.251838924867661,0.01,0.0114603739982191
"Dsg1c",0.666802333469001,0.476800150108945,0.126800150108945,0.251838924867661,0.01,0.0114603739982191
"Dsg2",0.681318681318682,0.482529334334606,0.132529334334606,0.257751593008246,0.01,0.0114603739982191
"Dspp",0.685931352598019,0.501596747979281,0.151596747979281,0.276035837997125,0.01,0.0114603739982191
"Dusp18",0.666530999864333,0.491576690846721,0.141576690846721,0.251068204621398,0.01,0.0114603739982191
"Ebi3",0.641568308234975,0.474134802042761,0.124134802042761,0.201975580694885,0.02,0.0220754716981132
"Ecm1",0.67345000678334,0.472426357524753,0.122426357524753,0.24718672874012,0.01,0.0114603739982191
"Eda",0.686881020214354,0.514233525985897,0.164233525985897,0.267921847579982,0.01,0.0114603739982191
