"ensembl_id","baseMean_MN","log2FoldChange_MN","lfcSE_MN","stat_MN","pvalue_MN","padj_MN","baseMean_RGC","log2FoldChange_RGC","lfcSE_RGC","stat_RGC","pvalue_RGC","padj_RGC","symbol","is_sig_RGC","is_sig_MN","Specificity","EAE_Combined_Score"
"ENSMUSG00000040809",293.252526053455,8.13155198993423,0.9772663565759,8.32071209166064,8.74364019960942e-17,1.61082201854577e-14,4.01751473834816,4.45883044151871,1.27297752678463,3.50267805024109,0.00046060582507043,0.130915293556658,"Chil3",TRUE,TRUE,"Both",6.29519121572647
"ENSMUSG00000041736",165.18514002235,3.03368705724671,1.03922289440074,2.91918805252657,0.00350944444324775,0.0313352481147409,6.57559798165495,2.09908943202476,0.843961050082591,2.48718756845395,0.0128757493334746,0.562128077813197,"Tspo",TRUE,TRUE,"Both",2.56638824463574
"ENSMUSG00000042190",24.0137067330998,8.65287129504841,1.27321466381277,6.79608202841186,1.07502584315614e-11,1.07902938767548e-09,17.7934095721001,1.36210948726369,0.668285503325656,2.03821492533549,0.0415284435032009,0.705242870028923,"Cmklr1",TRUE,TRUE,"Both",5.00749039115605
"ENSMUSG00000042751",1287.90503344838,0.981539653689279,0.333472373513943,2.94339121213062,0.00324637896623696,0.0295114300278656,817.784352433946,0.335982795285842,0.171040395463472,1.96434762896463,0.0494897917671183,0.724996727190948,"Nmnat2",FALSE,TRUE,"MN_Only",0.981539653689279
"ENSMUSG00000044583",17.8689896118011,9.34051403052991,1.7154998215513,5.44477703418437,5.18703170893642e-08,2.68655015985269e-06,17.2220808863555,1.40387257211251,0.60488122213343,2.32090618908788,0.0202919074529985,0.627903743539516,"Tlr7",TRUE,TRUE,"Both",5.37219330132121
"ENSMUSG00000045502",43.5783792655254,10.6120151740218,1.72362234201946,6.1568099434058,7.42248343676921e-10,5.51157264993567e-08,12.0783894792672,2.50988786903019,0.86339247971658,2.9070068688276,0.00364905184954841,0.347714564969974,"Hcar2",TRUE,TRUE,"Both",6.56095152152599
"ENSMUSG00000046179",5.86041505472641,7.7065096026923,3.05089148854276,2.52598613606323,0.0115374034154824,0.0722471893936976,1.79225533318754,3.25925739430071,1.50235791674283,2.16942804239812,0.0300502019038958,NA,"E2f8",TRUE,TRUE,"Both",5.48288349849651
"ENSMUSG00000046223",17.5600530098227,8.65081514588043,1.64780611683391,5.24989867284997,1.52182897827023e-07,7.26186850811308e-06,3.35647763534342,2.84226435521404,1.20372999016875,2.36121420786035,0.0182152057332061,0.611488816142575,"Plaur",TRUE,TRUE,"Both",5.74653975054724
"ENSMUSG00000048779",53.7572693343637,3.92829804934557,1.59424664392356,2.46404661682569,0.0137378242748695,0.0813337965157208,14.5472059588253,1.51315567179707,0.718379663166894,2.10634536218146,0.0351743636487552,0.695025890100296,"P2ry6",TRUE,TRUE,"Both",2.72072686057132
"ENSMUSG00000051439",41.733415266687,6.80412009658443,1.88513524467008,3.60935382000945,0.00030696069253475,0.00479837142375994,27.8212507071256,2.25323101425984,0.799602953263425,2.81793733385265,0.0048333242155263,0.384914732816189,"Cd14",TRUE,TRUE,"Both",4.52867555542213
"ENSMUSG00000051506",109.328864919262,11.328803384364,1.22969492182117,9.21269428972359,3.18039794708284e-20,7.58811667571208e-18,18.6341195081751,1.10379420953978,0.55340833201903,1.99453847308866,0.0460932398479851,0.716161224216809,"Wdfy4",TRUE,TRUE,"Both",6.21629879695188
"ENSMUSG00000052160",57.883674141735,3.69273924703622,1.17724740747865,3.13675717064867,0.0017082754719949,0.0178993817274397,82.1632184635464,1.55165662659915,0.589455925548775,2.63235393749682,0.00847954748698643,0.474305161092501,"Pld4",TRUE,TRUE,"Both",2.62219793681768
"ENSMUSG00000052837",44.7684972640982,2.34168410992212,1.0530472758881,2.2237217298219,0.026167172297228,0.124946530713208,318.384485372595,0.881618304006922,0.331424227286154,2.66009009427584,0.00781197518860342,0.463959712803425,"Junb",TRUE,TRUE,"Both",1.61165120696452
