"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","defense response","GO:0006952","false","1.1201344796613061e-45","44.95072983423267","1633","203","87","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003283,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000016206,ENSMUSG00000018774,ENSMUSG00000018819,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000021948,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000031722,ENSMUSG00000032076,ENSMUSG00000032089,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035352,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037731,ENSMUSG00000038357,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000040809,ENSMUSG00000043953,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000053113,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000056529,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000061353,ENSMUSG00000069516,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942,ENSMUSG00000079227"
"GO:BP","response to other organism","GO:0051707","false","4.932385259387137e-45","44.30694300882177","1566","203","85","24936","ENSMUSG00000000204,ENSMUSG00000000682,ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000016206,ENSMUSG00000018774,ENSMUSG00000021025,ENSMUSG00000021242,ENSMUSG00000021624,ENSMUSG00000021948,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026358,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031722,ENSMUSG00000032076,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000040809,ENSMUSG00000041736,ENSMUSG00000043008,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000051506,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000056529,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000069516,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942,ENSMUSG00000079017,ENSMUSG00000079227"
"GO:BP","response to external biotic stimulus","GO:0043207","false","6.041847819042501e-45","44.21883021785493","1570","203","85","24936","ENSMUSG00000000204,ENSMUSG00000000682,ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000016206,ENSMUSG00000018774,ENSMUSG00000021025,ENSMUSG00000021242,ENSMUSG00000021624,ENSMUSG00000021948,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026358,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031722,ENSMUSG00000032076,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000040809,ENSMUSG00000041736,ENSMUSG00000043008,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000051506,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000056529,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000069516,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942,ENSMUSG00000079017,ENSMUSG00000079227"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","false","1.4963159894073509e-44","43.82497668323314","1686","203","87","24936","ENSMUSG00000000204,ENSMUSG00000000682,ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000016206,ENSMUSG00000018774,ENSMUSG00000021025,ENSMUSG00000021242,ENSMUSG00000021624,ENSMUSG00000021948,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026358,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031722,ENSMUSG00000032076,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000040809,ENSMUSG00000041736,ENSMUSG00000043008,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000051506,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000056529,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000069516,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942,ENSMUSG00000079017,ENSMUSG00000079227"
"GO:BP","response to biotic stimulus","GO:0009607","false","3.6549706091304397e-44","43.437116111002645","1606","203","85","24936","ENSMUSG00000000204,ENSMUSG00000000682,ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000016206,ENSMUSG00000018774,ENSMUSG00000021025,ENSMUSG00000021242,ENSMUSG00000021624,ENSMUSG00000021948,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026358,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031722,ENSMUSG00000032076,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000040809,ENSMUSG00000041736,ENSMUSG00000043008,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000051506,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000056529,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000069516,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942,ENSMUSG00000079017,ENSMUSG00000079227"
"GO:BP","immune response","GO:0006955","false","1.0816548943836779e-40","39.965911280238466","1726","203","84","24936","ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002699,ENSMUSG00000003283,ENSMUSG00000004266,ENSMUSG00000004730,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000018774,ENSMUSG00000020437,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000021948,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033220,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035352,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037731,ENSMUSG00000038147,ENSMUSG00000038357,ENSMUSG00000039899,ENSMUSG00000043008,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000058818,ENSMUSG00000059089,ENSMUSG00000060586,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000061353,ENSMUSG00000067212,ENSMUSG00000073411,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942,ENSMUSG00000079227"
"GO:BP","regulation of immune system process","GO:0002682","false","1.9834027810596474e-39","38.70258908214929","1395","203","76","24936","ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002699,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000018774,ENSMUSG00000020437,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000022952,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000026068,ENSMUSG00000026656,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029204,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033220,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037731,ENSMUSG00000038147,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000042190,ENSMUSG00000043008,ENSMUSG00000044456,ENSMUSG00000044583,ENSMUSG00000045502,ENSMUSG00000046410,ENSMUSG00000051439,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000059498,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000061353,ENSMUSG00000067212,ENSMUSG00000073411,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490"
"GO:BP","positive regulation of immune system process","GO:0002684","false","4.973405214574673e-38","37.303346154625736","976","203","65","24936","ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002699,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000020437,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000026068,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029204,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000032076,ENSMUSG00000032496,ENSMUSG00000033220,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037731,ENSMUSG00000042190,ENSMUSG00000043008,ENSMUSG00000044583,ENSMUSG00000045502,ENSMUSG00000046410,ENSMUSG00000051439,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000061353,ENSMUSG00000067212,ENSMUSG00000073411,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490"
"GO:BP","innate immune response","GO:0045087","false","1.0734322400673244e-35","34.96922536500849","826","203","59","24936","ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000003283,ENSMUSG00000004266,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000032076,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000038357,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942"
"GO:BP","defense response to symbiont","GO:0140546","false","1.0346593043117473e-34","33.98520263244423","860","203","59","24936","ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000003283,ENSMUSG00000004266,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000032076,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000038357,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942"
"GO:BP","regulation of response to external stimulus","GO:0032101","false","3.133497823434129e-34","33.50397060263016","957","203","61","24936","ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021624,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000026068,ENSMUSG00000026249,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032076,ENSMUSG00000032089,ENSMUSG00000032496,ENSMUSG00000033220,ENSMUSG00000033295,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000042190,ENSMUSG00000044456,ENSMUSG00000044583,ENSMUSG00000046223,ENSMUSG00000046410,ENSMUSG00000051439,ENSMUSG00000053113,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000061353,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000079110"
"GO:BP","defense response to other organism","GO:0098542","false","7.033149655941238e-34","33.152850141287296","890","203","59","24936","ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000003283,ENSMUSG00000004266,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000022587,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000032076,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000038357,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942"
"GO:BP","response to stress","GO:0006950","false","8.99800595416182e-34","33.04585372378895","3596","203","106","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000016206,ENSMUSG00000018774,ENSMUSG00000018819,ENSMUSG00000020573,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000022587,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026068,ENSMUSG00000026249,ENSMUSG00000026628,ENSMUSG00000026712,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028874,ENSMUSG00000028919,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030413,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000031722,ENSMUSG00000032076,ENSMUSG00000032089,ENSMUSG00000032496,ENSMUSG00000033295,ENSMUSG00000033685,ENSMUSG00000033777,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035352,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000037095,ENSMUSG00000037731,ENSMUSG00000038357,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000040462,ENSMUSG00000040723,ENSMUSG00000040809,ENSMUSG00000041736,ENSMUSG00000043953,ENSMUSG00000044583,ENSMUSG00000046223,ENSMUSG00000046410,ENSMUSG00000046805,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000052212,ENSMUSG00000052776,ENSMUSG00000053113,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000056529,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000059089,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000061353,ENSMUSG00000069516,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000073490,ENSMUSG00000078853,ENSMUSG00000078942,ENSMUSG00000079110,ENSMUSG00000079227"
"GO:BP","inflammatory response","GO:0006954","false","2.4495386685845753e-32","31.61091570035121","753","203","54","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000003283,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000015947,ENSMUSG00000015950,ENSMUSG00000018774,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024621,ENSMUSG00000026068,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000030413,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000031722,ENSMUSG00000032089,ENSMUSG00000033777,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035352,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036887,ENSMUSG00000037731,ENSMUSG00000039942,ENSMUSG00000040809,ENSMUSG00000043953,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000053113,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000056529,ENSMUSG00000058715,ENSMUSG00000078942,ENSMUSG00000079227"
