Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Ets2	Grn	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Capn3	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Spint1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Selplg	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Fcgr4	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Tmem119	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Cd52	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Rxfp3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Tmbim6	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Lcn2	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Tnf	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	C1qa	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Fgl2	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	S100a8	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Pgd	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	H2-Aa	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Hk3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Socs3	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Wdfy4	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Nmnat2	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Tspo	regulates via tfdimers-MD00066	tfdimers-MD00066	4.53165	mm9
Ets2	Ddost	regulates via homer-M00053	homer-M00053	3.90269	mm9
Ets2	Ms4a6c	regulates via homer-M00053	homer-M00053	3.90269	mm9
Ets2	Sparcl1	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Naglu	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Ucp2	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Gna15	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	H2-D1	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Calr	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Ets2	Apobr	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Ets2	Hspbp1	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Ets2	Plau	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Ets2	Abcc3	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Ets2	Lrp5	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Ets2	Trem2	regulates via homer-M00046	homer-M00046	3.61452	mm9
Ets2	Mpeg1	regulates via transfac_pro-M02278	transfac_pro-M02278	3.51201	mm9
Ets2	Lgals9	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Ets2	Ctsz	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Ets2	Arrdc2	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Ets2	Fcer1g	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Ets2	H2-Eb1	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Ets2	Psap	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
