"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","subtype"
5.07268514760712,-1.90828619573773,0.985179666706957,-1.93699307875114,0.0527461894197593,NA,"ANGPTL7","NEU_EXC_LOWER"
24.4024515700105,-0.27403495463331,0.224678746856956,-1.21967457299278,0.222588264311317,0.444598412919113,"UBIAD1","NEU_EXC_LOWER"
1.54300988632605,-1.32926096526431,1.2125181001028,-1.09628133811083,0.272955673659348,NA,"AL031291.1","NEU_EXC_LOWER"
49.3464857113507,0.423672590920537,0.3739801732459,1.13287447097353,0.25726697212167,0.480278581737446,"DISP3","NEU_EXC_LOWER"
10.6500700381602,-1.0321068297657,0.610363973422339,-1.69096944562214,0.0908426383967042,0.29949049620013,"AL031731.1","NEU_EXC_LOWER"
185.777444328458,-1.04307980687376,0.549433436955586,-1.89846437569121,0.0576349363088557,0.249821762999313,"FBXO2","NEU_EXC_LOWER"
182.422641660088,-0.223117802660445,0.272218853270203,-0.819626561423279,0.412429026909172,0.619708391402506,"FBXO44","NEU_EXC_LOWER"
14.8514430111401,-0.652205628211236,0.394960835634089,-1.65131721772908,0.0986738183591586,0.308837634578615,"FBXO6","NEU_EXC_LOWER"
9.91846430894007,-0.428112858299889,0.664191878064828,-0.644562019558607,0.519211054357076,0.704967587613014,"MAD2L2","NEU_EXC_LOWER"
5.76568664267431,-1.32211728258126,0.997885038611094,-1.32491943603188,0.185197873683106,NA,"AGTRAP","NEU_EXC_LOWER"
90.1396999961791,0.0883457978410932,0.179014249928605,0.493512655424513,0.621650399972892,0.778598264148944,"MTHFR","NEU_EXC_LOWER"
169.236254573977,0.127812385405821,0.207381007048111,0.616316736161714,0.537685495140397,0.717965661531787,"CLCN6","NEU_EXC_LOWER"
4.15884058421544,-1.16754688257712,0.964196559441678,-1.21090131586156,0.225933228257314,NA,"NPPA","NEU_EXC_LOWER"
4.70569371610088,-0.118313148459824,0.657540184460193,-0.179932955058789,0.857205203016178,NA,"AL021155.5","NEU_EXC_LOWER"
57.9134985260979,-0.339458027483918,0.227889940672805,-1.48957003754412,0.136337325129017,0.354732852688368,"KIAA2013","NEU_EXC_LOWER"
40.6482618680904,1.18044877024988,0.440754886086626,2.67824318575535,0.00740094625278888,0.126324040955399,"PLOD1","NEU_EXC_LOWER"
2.34036640236103,-2.39477349001438,1.13399984972725,-2.11179348091657,0.03470416670262,NA,"AL096840.2","NEU_EXC_LOWER"
160.650564043455,0.107058928567316,0.264114082367847,0.40535108013744,0.685219464511952,0.822578486073796,"MFN2","NEU_EXC_LOWER"
16.7341686812654,-0.744678010798871,0.39074126751374,-1.90580845360207,0.0566750617557012,0.248548855810574,"MIIP","NEU_EXC_LOWER"
0.846699541182844,0.905915210523454,1.27945438803813,0.708048070328283,0.478915406288678,NA,"TNFRSF8","NEU_EXC_LOWER"
977.4037746054,0.521974064376071,0.233871531779364,2.23188372011222,0.0256226491330634,0.189579834144175,"VPS13D","NEU_EXC_LOWER"
