"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm41997",0,NA,NA,NA,NA,NA
"Gm41998",0,NA,NA,NA,NA,NA
"Gm42000",0,NA,NA,NA,NA,NA
"Gm42004",0,NA,NA,NA,NA,NA
"Gm42010",0,NA,NA,NA,NA,NA
"Gm42011",0,NA,NA,NA,NA,NA
"Gm42013",0,NA,NA,NA,NA,NA
"Gm42016",0,NA,NA,NA,NA,NA
"Gm42017",0,NA,NA,NA,NA,NA
"Gm42018",0,NA,NA,NA,NA,NA
"Gm42019",0,NA,NA,NA,NA,NA
"Gm42030",0,NA,NA,NA,NA,NA
"Gm42032",0,NA,NA,NA,NA,NA
"Gm42034",0,NA,NA,NA,NA,NA
"Gm42040",0,NA,NA,NA,NA,NA
"Gm42043",0,NA,NA,NA,NA,NA
"Gm42045",0,NA,NA,NA,NA,NA
"Gm42046",0,NA,NA,NA,NA,NA
"Gm42054",0,NA,NA,NA,NA,NA
"Gm42072",0,NA,NA,NA,NA,NA
"Gm42074",0,NA,NA,NA,NA,NA
"Gm42088",0,NA,NA,NA,NA,NA
"Gm42089",0,NA,NA,NA,NA,NA
"Gm42093",0,NA,NA,NA,NA,NA
"Gm42096",0,NA,NA,NA,NA,NA
"Gm42098",0,NA,NA,NA,NA,NA
"Gm42100",0,NA,NA,NA,NA,NA
"Gm42101",0,NA,NA,NA,NA,NA
"Gm42110",0,NA,NA,NA,NA,NA
"Gm42112",0,NA,NA,NA,NA,NA
"Gm42118",0,NA,NA,NA,NA,NA
"Gm42121",0,NA,NA,NA,NA,NA
"Gm42122",0,NA,NA,NA,NA,NA
"Gm42123",0,NA,NA,NA,NA,NA
"Gm42128",0,NA,NA,NA,NA,NA
"Gm42129",0,NA,NA,NA,NA,NA
"Gm42131",0,NA,NA,NA,NA,NA
"Gm42132",0,NA,NA,NA,NA,NA
"Gm42134",0,NA,NA,NA,NA,NA
"Gm42135",0,NA,NA,NA,NA,NA
"Gm42136",0,NA,NA,NA,NA,NA
"Gm42138",0,NA,NA,NA,NA,NA
"Gm42144",0,NA,NA,NA,NA,NA
"Gm42150",0,NA,NA,NA,NA,NA
"Gm42155",0,NA,NA,NA,NA,NA
"Gm42156",0,NA,NA,NA,NA,NA
"Gm42161",0,NA,NA,NA,NA,NA
"Gm42168",0,NA,NA,NA,NA,NA
"Gm42169",0,NA,NA,NA,NA,NA
"Gm42170",0,NA,NA,NA,NA,NA
"Gm42171",0,NA,NA,NA,NA,NA
"Gm42172",0,NA,NA,NA,NA,NA
"Gm42173",0,NA,NA,NA,NA,NA
"Gm42175",0,NA,NA,NA,NA,NA
"Gm42176",0,NA,NA,NA,NA,NA
"Gm42177",0,NA,NA,NA,NA,NA
"Gm42179",0,NA,NA,NA,NA,NA
"Gm42181",0,NA,NA,NA,NA,NA
"Gm42182",0,NA,NA,NA,NA,NA
"Gm42183",0,NA,NA,NA,NA,NA
"Gm42190",0,NA,NA,NA,NA,NA
"Gm42191",0,NA,NA,NA,NA,NA
"Gm42194",0,NA,NA,NA,NA,NA
"Gm42195",0,NA,NA,NA,NA,NA
"Gm42197",0,NA,NA,NA,NA,NA
"Gm42198",0,NA,NA,NA,NA,NA
"Gm42199",0,NA,NA,NA,NA,NA
"Gm42201",0,NA,NA,NA,NA,NA
"Gm42204",0,NA,NA,NA,NA,NA
"Gm42208",0,NA,NA,NA,NA,NA
"Gm42209",0,NA,NA,NA,NA,NA
"Gm42210",0,NA,NA,NA,NA,NA
"Gm42211",0,NA,NA,NA,NA,NA
"Gm42213",0,NA,NA,NA,NA,NA
"Gm42214",0,NA,NA,NA,NA,NA
"Gm42215",0,NA,NA,NA,NA,NA
"Gm42216",0,NA,NA,NA,NA,NA
"Gm42217",0,NA,NA,NA,NA,NA
"Gm42218",0,NA,NA,NA,NA,NA
"Gm42219",0,NA,NA,NA,NA,NA
"Gm42222",0,NA,NA,NA,NA,NA
"Gm42231",0,NA,NA,NA,NA,NA
"Gm42232",0,NA,NA,NA,NA,NA
"Gm42234",0,NA,NA,NA,NA,NA
"Gm42235",0,NA,NA,NA,NA,NA
"Gm4224",0,NA,NA,NA,NA,NA
"Gm42242",0,NA,NA,NA,NA,NA
"Gm42245",0,NA,NA,NA,NA,NA
"Gm42247",0,NA,NA,NA,NA,NA
"Gm42257",0,NA,NA,NA,NA,NA
"Gm42258",0,NA,NA,NA,NA,NA
"Gm42262",0,NA,NA,NA,NA,NA
"Gm42263",0,NA,NA,NA,NA,NA
"Gm42264",0,NA,NA,NA,NA,NA
"Gm42270",0,NA,NA,NA,NA,NA
"Gm42271",0,NA,NA,NA,NA,NA
"Gm42279",0,NA,NA,NA,NA,NA
"Gm42282",0,NA,NA,NA,NA,NA
"Gm42283",0,NA,NA,NA,NA,NA
"Gm42287",0,NA,NA,NA,NA,NA
"Gm42288",0,NA,NA,NA,NA,NA
"Gm42291",0,NA,NA,NA,NA,NA
"Gm42292",0,NA,NA,NA,NA,NA
"Gm42293",0,NA,NA,NA,NA,NA
"Gm42294",0,NA,NA,NA,NA,NA
"Gm42297",0,NA,NA,NA,NA,NA
"Gm42298",0,NA,NA,NA,NA,NA
"Gm42299",0,NA,NA,NA,NA,NA
"Gm42300",0,NA,NA,NA,NA,NA
"Gm42302",0,NA,NA,NA,NA,NA
"Gm42304",0,NA,NA,NA,NA,NA
"Gm42308",0,NA,NA,NA,NA,NA
"Gm42309",0,NA,NA,NA,NA,NA
"Gm42310",0,NA,NA,NA,NA,NA
"Gm42312",0,NA,NA,NA,NA,NA
"Gm42315",0,NA,NA,NA,NA,NA
"Gm42316",0,NA,NA,NA,NA,NA
"Gm42317",0,NA,NA,NA,NA,NA
"Gm42318",0,NA,NA,NA,NA,NA
"Gm42320",0,NA,NA,NA,NA,NA
"Gm42321",0,NA,NA,NA,NA,NA
"Gm42325",0,NA,NA,NA,NA,NA
"Gm42327",0,NA,NA,NA,NA,NA
"Gm42329",0,NA,NA,NA,NA,NA
"Gm42334",0,NA,NA,NA,NA,NA
"Gm42335",0,NA,NA,NA,NA,NA
"Gm42340",0,NA,NA,NA,NA,NA
"Gm42342",0,NA,NA,NA,NA,NA
"Gm42346",0,NA,NA,NA,NA,NA
"Gm42350",0,NA,NA,NA,NA,NA
"Gm42352",0,NA,NA,NA,NA,NA
"Gm42356",0,NA,NA,NA,NA,NA
"Gm42357",0,NA,NA,NA,NA,NA
"Gm42358",0,NA,NA,NA,NA,NA
"Gm42359",0,NA,NA,NA,NA,NA
"Gm42360",0,NA,NA,NA,NA,NA
"Gm42369",0,NA,NA,NA,NA,NA
"Gm42375",0,NA,NA,NA,NA,NA
"Gm42377",0,NA,NA,NA,NA,NA
"Gm42379",0,NA,NA,NA,NA,NA
"Gm42395",0,NA,NA,NA,NA,NA
"Gm42398",0,NA,NA,NA,NA,NA
"Gm42400",0,NA,NA,NA,NA,NA
"Gm42403",0,NA,NA,NA,NA,NA
"Gm42405",0,NA,NA,NA,NA,NA
"Gm42407",0,NA,NA,NA,NA,NA
"Gm4251",0,NA,NA,NA,NA,NA
"Gm4262",0,NA,NA,NA,NA,NA
"Gm4265",0,NA,NA,NA,NA,NA
"Gm4278",0,NA,NA,NA,NA,NA
"Gm428",0,NA,NA,NA,NA,NA
"Gm4297",0,NA,NA,NA,NA,NA
"Gm43000",0,NA,NA,NA,NA,NA
"Gm4301",0,NA,NA,NA,NA,NA
"Gm4302",0,NA,NA,NA,NA,NA
"Gm4303",0,NA,NA,NA,NA,NA
"Gm4305",0,NA,NA,NA,NA,NA
"Gm4307",0,NA,NA,NA,NA,NA
"Gm4312",0,NA,NA,NA,NA,NA
"Gm43131",0,NA,NA,NA,NA,NA
"Gm43132",0,NA,NA,NA,NA,NA
"Gm4316",0,NA,NA,NA,NA,NA
"Gm4319",0,NA,NA,NA,NA,NA
"Gm43221",0,NA,NA,NA,NA,NA
"Gm43358",0,NA,NA,NA,NA,NA
"Gm4340",0,NA,NA,NA,NA,NA
"Gm43405",0,NA,NA,NA,NA,NA
"Gm43522",0,NA,NA,NA,NA,NA
"Gm43568",0,NA,NA,NA,NA,NA
"Gm43700",0,NA,NA,NA,NA,NA
"Gm44096",0,NA,NA,NA,NA,NA
"Gm44150",0,NA,NA,NA,NA,NA
"Gm44173",0,NA,NA,NA,NA,NA
"Gm4432",0,NA,NA,NA,NA,NA
"Gm44478",0,NA,NA,NA,NA,NA
"Gm4450",0,NA,NA,NA,NA,NA
"Gm44501",0,NA,NA,NA,NA,NA
"Gm44502",0,NA,NA,NA,NA,NA
"Gm44505",0,NA,NA,NA,NA,NA
"Gm4454",0,NA,NA,NA,NA,NA
"Gm44577",0,NA,NA,NA,NA,NA
"Gm44689",0,NA,NA,NA,NA,NA
"Gm4470",0,NA,NA,NA,NA,NA
"Gm44803",0,NA,NA,NA,NA,NA
"Gm44805",0,NA,NA,NA,NA,NA
"Gm4491",0,NA,NA,NA,NA,NA
"Gm45086",0,NA,NA,NA,NA,NA
"Gm4513",0,NA,NA,NA,NA,NA
"Gm45202",0,NA,NA,NA,NA,NA
"Gm45301",0,NA,NA,NA,NA,NA
"Gm45337",0,NA,NA,NA,NA,NA
"Gm45351",0,NA,NA,NA,NA,NA
"Gm454",0,NA,NA,NA,NA,NA
"Gm4541",0,NA,NA,NA,NA,NA
"Gm45417",0,NA,NA,NA,NA,NA
"Gm45488",0,NA,NA,NA,NA,NA
"Gm45521",0,NA,NA,NA,NA,NA
"Gm4553",0,NA,NA,NA,NA,NA
"Gm45572",0,NA,NA,NA,NA,NA
"Gm4559",0,NA,NA,NA,NA,NA
"Gm45607",0,NA,NA,NA,NA,NA
"Gm45618",0,NA,NA,NA,NA,NA
"Gm45645",0,NA,NA,NA,NA,NA
"Gm4565",0,NA,NA,NA,NA,NA
"Gm4567",0,NA,NA,NA,NA,NA
"Gm45723",0,NA,NA,NA,NA,NA
"Gm45805",0,NA,NA,NA,NA,NA
"Gm45904",0,NA,NA,NA,NA,NA
"Gm45922",0,NA,NA,NA,NA,NA
"Gm45923",0,NA,NA,NA,NA,NA
"Gm45927",0,NA,NA,NA,NA,NA
"Gm45928",0,NA,NA,NA,NA,NA
"Gm45929",0,NA,NA,NA,NA,NA
"Gm45935",0,NA,NA,NA,NA,NA
"Gm45940",0,NA,NA,NA,NA,NA
"Gm45941",0,NA,NA,NA,NA,NA
"Gm45942",0,NA,NA,NA,NA,NA
"Gm45957",0,NA,NA,NA,NA,NA
"Gm45964",0,NA,NA,NA,NA,NA
"Gm45965",0,NA,NA,NA,NA,NA
"Gm45966",0,NA,NA,NA,NA,NA
"Gm45968",0,NA,NA,NA,NA,NA
"Gm45969",0,NA,NA,NA,NA,NA
"Gm45977",0,NA,NA,NA,NA,NA
"Gm45978",0,NA,NA,NA,NA,NA
"Gm4598",0,NA,NA,NA,NA,NA
"Gm45983",0,NA,NA,NA,NA,NA
"Gm45985",0,NA,NA,NA,NA,NA
"Gm45988",0,NA,NA,NA,NA,NA
"Gm45991",0,NA,NA,NA,NA,NA
"Gm45992",0,NA,NA,NA,NA,NA
"Gm45995",0,NA,NA,NA,NA,NA
"Gm45999",0,NA,NA,NA,NA,NA
"Gm46000",0,NA,NA,NA,NA,NA
"Gm46001",0,NA,NA,NA,NA,NA
"Gm4601",0,NA,NA,NA,NA,NA
"Gm46013",0,NA,NA,NA,NA,NA
"Gm46017",0,NA,NA,NA,NA,NA
"Gm46018",0,NA,NA,NA,NA,NA
"Gm46019",0,NA,NA,NA,NA,NA
"Gm46020",0,NA,NA,NA,NA,NA
"Gm46030",0,NA,NA,NA,NA,NA
"Gm46033",0,NA,NA,NA,NA,NA
"Gm46036",0,NA,NA,NA,NA,NA
"Gm46039",0,NA,NA,NA,NA,NA
"Gm46044",0,NA,NA,NA,NA,NA
"Gm46046",0,NA,NA,NA,NA,NA
"Gm4606",0,NA,NA,NA,NA,NA
"Gm46061",0,NA,NA,NA,NA,NA
"Gm46068",0,NA,NA,NA,NA,NA
"Gm46070",0,NA,NA,NA,NA,NA
"Gm46071",0,NA,NA,NA,NA,NA
"Gm46073",0,NA,NA,NA,NA,NA
"Gm46086",0,NA,NA,NA,NA,NA
"Gm46088",0,NA,NA,NA,NA,NA
"Gm46115",0,NA,NA,NA,NA,NA
"Gm46117",0,NA,NA,NA,NA,NA
"Gm46124",0,NA,NA,NA,NA,NA
"Gm46126",0,NA,NA,NA,NA,NA
"Gm46131",0,NA,NA,NA,NA,NA
"Gm46133",0,NA,NA,NA,NA,NA
"Gm46142",0,NA,NA,NA,NA,NA
"Gm46143",0,NA,NA,NA,NA,NA
"Gm46144",0,NA,NA,NA,NA,NA
"Gm46145",0,NA,NA,NA,NA,NA
"Gm46147",0,NA,NA,NA,NA,NA
"Gm46148",0,NA,NA,NA,NA,NA
"Gm46149",0,NA,NA,NA,NA,NA
"Gm46150",0,NA,NA,NA,NA,NA
"Gm46153",0,NA,NA,NA,NA,NA
"Gm46157",0,NA,NA,NA,NA,NA
"Gm46160",0,NA,NA,NA,NA,NA
"Gm46170",0,NA,NA,NA,NA,NA
"Gm46173",0,NA,NA,NA,NA,NA
"Gm46200",0,NA,NA,NA,NA,NA
"Gm46201",0,NA,NA,NA,NA,NA
"Gm46204",0,NA,NA,NA,NA,NA
"Gm46205",0,NA,NA,NA,NA,NA
"Gm46211",0,NA,NA,NA,NA,NA
"Gm46215",0,NA,NA,NA,NA,NA
"Gm46216",0,NA,NA,NA,NA,NA
"Gm46217",0,NA,NA,NA,NA,NA
"Gm46219",0,NA,NA,NA,NA,NA
"Gm46229",0,NA,NA,NA,NA,NA
"Gm46234",0,NA,NA,NA,NA,NA
"Gm46239",0,NA,NA,NA,NA,NA
"Gm46242",0,NA,NA,NA,NA,NA
"Gm46244",0,NA,NA,NA,NA,NA
"Gm46246",0,NA,NA,NA,NA,NA
"Gm46248",0,NA,NA,NA,NA,NA
"Gm46260",0,NA,NA,NA,NA,NA
"Gm46261",0,NA,NA,NA,NA,NA
"Gm46273",0,NA,NA,NA,NA,NA
"Gm46275",0,NA,NA,NA,NA,NA
"Gm46277",0,NA,NA,NA,NA,NA
"Gm46278",0,NA,NA,NA,NA,NA
"Gm46285",0,NA,NA,NA,NA,NA
"Gm46293",0,NA,NA,NA,NA,NA
"Gm46298",0,NA,NA,NA,NA,NA
"Gm46300",0,NA,NA,NA,NA,NA
"Gm46301",0,NA,NA,NA,NA,NA
"Gm46307",0,NA,NA,NA,NA,NA
"Gm4632",0,NA,NA,NA,NA,NA
"Gm46320",0,NA,NA,NA,NA,NA
"Gm46323",0,NA,NA,NA,NA,NA
"Gm46324",0,NA,NA,NA,NA,NA
"Gm46325",0,NA,NA,NA,NA,NA
"Gm46326",0,NA,NA,NA,NA,NA
"Gm46328",0,NA,NA,NA,NA,NA
"Gm46329",0,NA,NA,NA,NA,NA
"Gm46330",0,NA,NA,NA,NA,NA
"Gm46331",0,NA,NA,NA,NA,NA
"Gm46343",0,NA,NA,NA,NA,NA
"Gm46346",0,NA,NA,NA,NA,NA
"Gm46348",0,NA,NA,NA,NA,NA
"Gm46349",0,NA,NA,NA,NA,NA
"Gm46351",0,NA,NA,NA,NA,NA
"Gm46352",0,NA,NA,NA,NA,NA
"Gm46355",0,NA,NA,NA,NA,NA
"Gm46356",0,NA,NA,NA,NA,NA
"Gm46357",0,NA,NA,NA,NA,NA
"Gm46359",0,NA,NA,NA,NA,NA
"Gm46360",0,NA,NA,NA,NA,NA
"Gm46361",0,NA,NA,NA,NA,NA
"Gm46362",0,NA,NA,NA,NA,NA
"Gm46373",0,NA,NA,NA,NA,NA
"Gm46381",0,NA,NA,NA,NA,NA
"Gm46392",0,NA,NA,NA,NA,NA
"Gm46393",0,NA,NA,NA,NA,NA
"Gm46397",0,NA,NA,NA,NA,NA
"Gm46399",0,NA,NA,NA,NA,NA
"Gm46400",0,NA,NA,NA,NA,NA
"Gm46401",0,NA,NA,NA,NA,NA
"Gm46411",0,NA,NA,NA,NA,NA
"Gm46415",0,NA,NA,NA,NA,NA
"Gm46420",0,NA,NA,NA,NA,NA
"Gm46422",0,NA,NA,NA,NA,NA
"Gm46423",0,NA,NA,NA,NA,NA
"Gm46425",0,NA,NA,NA,NA,NA
"Gm46427",0,NA,NA,NA,NA,NA
"Gm46428",0,NA,NA,NA,NA,NA
"Gm46429",0,NA,NA,NA,NA,NA
"Gm46435",0,NA,NA,NA,NA,NA
"Gm46441",0,NA,NA,NA,NA,NA
"Gm46444",0,NA,NA,NA,NA,NA
"Gm46445",0,NA,NA,NA,NA,NA
"Gm46451",0,NA,NA,NA,NA,NA
"Gm46458",0,NA,NA,NA,NA,NA
"Gm46462",0,NA,NA,NA,NA,NA
"Gm46463",0,NA,NA,NA,NA,NA
"Gm46464",0,NA,NA,NA,NA,NA
"Gm46465",0,NA,NA,NA,NA,NA
"Gm46466",0,NA,NA,NA,NA,NA
"Gm46468",0,NA,NA,NA,NA,NA
"Gm46478",0,NA,NA,NA,NA,NA
"Gm46479",0,NA,NA,NA,NA,NA
"Gm46480",0,NA,NA,NA,NA,NA
"Gm46481",0,NA,NA,NA,NA,NA
"Gm46482",0,NA,NA,NA,NA,NA
"Gm46483",0,NA,NA,NA,NA,NA
"Gm46484",0,NA,NA,NA,NA,NA
"Gm46491",0,NA,NA,NA,NA,NA
"Gm46502",0,NA,NA,NA,NA,NA
"Gm46505",0,NA,NA,NA,NA,NA
"Gm46509",0,NA,NA,NA,NA,NA
"Gm46528",0,NA,NA,NA,NA,NA
"Gm46529",0,NA,NA,NA,NA,NA
"Gm46535",0,NA,NA,NA,NA,NA
"Gm46538",0,NA,NA,NA,NA,NA
"Gm46545",0,NA,NA,NA,NA,NA
"Gm46547",0,NA,NA,NA,NA,NA
"Gm46552",0,NA,NA,NA,NA,NA
"Gm46560",0,NA,NA,NA,NA,NA
"Gm46562",0,NA,NA,NA,NA,NA
"Gm4657",0,NA,NA,NA,NA,NA
"Gm46570",0,NA,NA,NA,NA,NA
"Gm46581",0,NA,NA,NA,NA,NA
"Gm46582",0,NA,NA,NA,NA,NA
"Gm46584",0,NA,NA,NA,NA,NA
"Gm46585",0,NA,NA,NA,NA,NA
"Gm46587",0,NA,NA,NA,NA,NA
"Gm46592",0,NA,NA,NA,NA,NA
"Gm46595",0,NA,NA,NA,NA,NA
"Gm46597",0,NA,NA,NA,NA,NA
"Gm46602",0,NA,NA,NA,NA,NA
"Gm46609",0,NA,NA,NA,NA,NA
"Gm46614",0,NA,NA,NA,NA,NA
"Gm46619",0,NA,NA,NA,NA,NA
"Gm46622",0,NA,NA,NA,NA,NA
"Gm46624",0,NA,NA,NA,NA,NA
"Gm46630",0,NA,NA,NA,NA,NA
"Gm46635",0,NA,NA,NA,NA,NA
"Gm46640",0,NA,NA,NA,NA,NA
"Gm46645",0,NA,NA,NA,NA,NA
"Gm46648",0,NA,NA,NA,NA,NA
"Gm4665",0,NA,NA,NA,NA,NA
"Gm46661",0,NA,NA,NA,NA,NA
"Gm46664",0,NA,NA,NA,NA,NA
"Gm46675",0,NA,NA,NA,NA,NA
"Gm4668",0,NA,NA,NA,NA,NA
"Gm46680",0,NA,NA,NA,NA,NA
"Gm46683",0,NA,NA,NA,NA,NA
"Gm46691",0,NA,NA,NA,NA,NA
"Gm46693",0,NA,NA,NA,NA,NA
"Gm46694",0,NA,NA,NA,NA,NA
"Gm46695",0,NA,NA,NA,NA,NA
"Gm46719",0,NA,NA,NA,NA,NA
"Gm46720",0,NA,NA,NA,NA,NA
"Gm46721",0,NA,NA,NA,NA,NA
"Gm46723",0,NA,NA,NA,NA,NA
"Gm46724",0,NA,NA,NA,NA,NA
"Gm46730",0,NA,NA,NA,NA,NA
"Gm46747",0,NA,NA,NA,NA,NA
"Gm46748",0,NA,NA,NA,NA,NA
"Gm4675",0,NA,NA,NA,NA,NA
"Gm46750",0,NA,NA,NA,NA,NA
"Gm46757",0,NA,NA,NA,NA,NA
"Gm46769",0,NA,NA,NA,NA,NA
"Gm46779",0,NA,NA,NA,NA,NA
"Gm46780",0,NA,NA,NA,NA,NA
"Gm46781",0,NA,NA,NA,NA,NA
"Gm46782",0,NA,NA,NA,NA,NA
"Gm46785",0,NA,NA,NA,NA,NA
"Gm46787",0,NA,NA,NA,NA,NA
"Gm46788",0,NA,NA,NA,NA,NA
"Gm46796",0,NA,NA,NA,NA,NA
"Gm46801",0,NA,NA,NA,NA,NA
"Gm46804",0,NA,NA,NA,NA,NA
"Gm46817",0,NA,NA,NA,NA,NA
"Gm46818",0,NA,NA,NA,NA,NA
"Gm46821",0,NA,NA,NA,NA,NA
"Gm46826",0,NA,NA,NA,NA,NA
"Gm46832",0,NA,NA,NA,NA,NA
"Gm46834",0,NA,NA,NA,NA,NA
"Gm46835",0,NA,NA,NA,NA,NA
"Gm46836",0,NA,NA,NA,NA,NA
"Gm46842",0,NA,NA,NA,NA,NA
"Gm46854",0,NA,NA,NA,NA,NA
"Gm46868",0,NA,NA,NA,NA,NA
"Gm46873",0,NA,NA,NA,NA,NA
"Gm46879",0,NA,NA,NA,NA,NA
"Gm46880",0,NA,NA,NA,NA,NA
"Gm46882",0,NA,NA,NA,NA,NA
"Gm46885",0,NA,NA,NA,NA,NA
"Gm46886",0,NA,NA,NA,NA,NA
"Gm46887",0,NA,NA,NA,NA,NA
"Gm46889",0,NA,NA,NA,NA,NA
"Gm46893",0,NA,NA,NA,NA,NA
"Gm46906",0,NA,NA,NA,NA,NA
"Gm46907",0,NA,NA,NA,NA,NA
"Gm46910",0,NA,NA,NA,NA,NA
"Gm46911",0,NA,NA,NA,NA,NA
"Gm46912",0,NA,NA,NA,NA,NA
"Gm46917",0,NA,NA,NA,NA,NA
"Gm46919",0,NA,NA,NA,NA,NA
"Gm46921",0,NA,NA,NA,NA,NA
"Gm46923",0,NA,NA,NA,NA,NA
"Gm46925",0,NA,NA,NA,NA,NA
"Gm46926",0,NA,NA,NA,NA,NA
"Gm46929",0,NA,NA,NA,NA,NA
"Gm46934",0,NA,NA,NA,NA,NA
"Gm46935",0,NA,NA,NA,NA,NA
"Gm46937",0,NA,NA,NA,NA,NA
"Gm46941",0,NA,NA,NA,NA,NA
"Gm46942",0,NA,NA,NA,NA,NA
"Gm46943",0,NA,NA,NA,NA,NA
"Gm46947",0,NA,NA,NA,NA,NA
"Gm46948",0,NA,NA,NA,NA,NA
"Gm46952",0,NA,NA,NA,NA,NA
"Gm46953",0,NA,NA,NA,NA,NA
"Gm46958",0,NA,NA,NA,NA,NA
"Gm46961",0,NA,NA,NA,NA,NA
"Gm46962",0,NA,NA,NA,NA,NA
"Gm46964",0,NA,NA,NA,NA,NA
"Gm46966",0,NA,NA,NA,NA,NA
"Gm46969",0,NA,NA,NA,NA,NA
"Gm46970",0,NA,NA,NA,NA,NA
"Gm46971",0,NA,NA,NA,NA,NA
"Gm46974",0,NA,NA,NA,NA,NA
"Gm46983",0,NA,NA,NA,NA,NA
"Gm46984",0,NA,NA,NA,NA,NA
"Gm46987",0,NA,NA,NA,NA,NA
"Gm46990",0,NA,NA,NA,NA,NA
"Gm46993",0,NA,NA,NA,NA,NA
"Gm4701",0,NA,NA,NA,NA,NA
"Gm47189",0,NA,NA,NA,NA,NA
"Gm4719",0,NA,NA,NA,NA,NA
"Gm4736",0,NA,NA,NA,NA,NA
"Gm47403",0,NA,NA,NA,NA,NA
"Gm47415",0,NA,NA,NA,NA,NA
"Gm4755",0,NA,NA,NA,NA,NA
"Gm47629",0,NA,NA,NA,NA,NA
"Gm4767",0,NA,NA,NA,NA,NA
"Gm47679",0,NA,NA,NA,NA,NA
"Gm47708",0,NA,NA,NA,NA,NA
"Gm47792",0,NA,NA,NA,NA,NA
"Gm47800",0,NA,NA,NA,NA,NA
"Gm47815",0,NA,NA,NA,NA,NA
"Gm47843",0,NA,NA,NA,NA,NA
"Gm4786",0,NA,NA,NA,NA,NA
"Gm4788",0,NA,NA,NA,NA,NA
"Gm4791",0,NA,NA,NA,NA,NA
"Gm47944",0,NA,NA,NA,NA,NA
"Gm47978",0,NA,NA,NA,NA,NA
"Gm47990",0,NA,NA,NA,NA,NA
"Gm4814",0,NA,NA,NA,NA,NA
"Gm48277",0,NA,NA,NA,NA,NA
"Gm4836",0,NA,NA,NA,NA,NA
"Gm4846",0,NA,NA,NA,NA,NA
"Gm4847",0,NA,NA,NA,NA,NA
"Gm48551",0,NA,NA,NA,NA,NA
"Gm4861",0,NA,NA,NA,NA,NA
"Gm4862",0,NA,NA,NA,NA,NA
"Gm4868",0,NA,NA,NA,NA,NA
"Gm4871",0,NA,NA,NA,NA,NA
"Gm4872",0,NA,NA,NA,NA,NA
"Gm48745",0,NA,NA,NA,NA,NA
"Gm48750",0,NA,NA,NA,NA,NA
"Gm48826",0,NA,NA,NA,NA,NA
"Gm4884",0,NA,NA,NA,NA,NA
"Gm48923",0,NA,NA,NA,NA,NA
"Gm4926",0,NA,NA,NA,NA,NA
"Gm49415",0,NA,NA,NA,NA,NA
"Gm49428",0,NA,NA,NA,NA,NA
"Gm4961",0,NA,NA,NA,NA,NA
"Gm4971",0,NA,NA,NA,NA,NA
"Gm4995",0,NA,NA,NA,NA,NA
"Gm5",0,NA,NA,NA,NA,NA
"Gm50212",0,NA,NA,NA,NA,NA
"Gm50265",0,NA,NA,NA,NA,NA
"Gm5039",0,NA,NA,NA,NA,NA
"Gm50451",0,NA,NA,NA,NA,NA
"Gm5058",0,NA,NA,NA,NA,NA
"Gm5071",0,NA,NA,NA,NA,NA
"Gm5089",0,NA,NA,NA,NA,NA
"Gm5095",0,NA,NA,NA,NA,NA
"Gm5099",0,NA,NA,NA,NA,NA
"Gm5108",0,NA,NA,NA,NA,NA
"Gm5114",0,NA,NA,NA,NA,NA
"Gm5116",0,NA,NA,NA,NA,NA
"Gm51264",0,NA,NA,NA,NA,NA
"Gm51266",0,NA,NA,NA,NA,NA
"Gm51267",0,NA,NA,NA,NA,NA
"Gm51268",0,NA,NA,NA,NA,NA
"Gm51269",0,NA,NA,NA,NA,NA
"Gm5127",0,NA,NA,NA,NA,NA
"Gm51270",0,NA,NA,NA,NA,NA
"Gm51271",0,NA,NA,NA,NA,NA
"Gm51274",0,NA,NA,NA,NA,NA
"Gm51276",0,NA,NA,NA,NA,NA
"Gm51277",0,NA,NA,NA,NA,NA
"Gm5128",0,NA,NA,NA,NA,NA
"Gm51280",0,NA,NA,NA,NA,NA
"Gm51281",0,NA,NA,NA,NA,NA
"Gm51282",0,NA,NA,NA,NA,NA
"Gm51283",0,NA,NA,NA,NA,NA
"Gm51285",0,NA,NA,NA,NA,NA
"Gm51286",0,NA,NA,NA,NA,NA
"Gm51287",0,NA,NA,NA,NA,NA
"Gm51288",0,NA,NA,NA,NA,NA
"Gm51289",0,NA,NA,NA,NA,NA
"Gm51290",0,NA,NA,NA,NA,NA
"Gm51291",0,NA,NA,NA,NA,NA
"Gm51292",0,NA,NA,NA,NA,NA
"Gm51293",0,NA,NA,NA,NA,NA
"Gm51294",0,NA,NA,NA,NA,NA
"Gm51295",0,NA,NA,NA,NA,NA
"Gm51411",0,NA,NA,NA,NA,NA
"Gm5142",0,NA,NA,NA,NA,NA
"Gm51421",0,NA,NA,NA,NA,NA
"Gm51424",0,NA,NA,NA,NA,NA
"Gm51434",0,NA,NA,NA,NA,NA
"Gm51443",0,NA,NA,NA,NA,NA
"Gm51444",0,NA,NA,NA,NA,NA
"Gm51453",0,NA,NA,NA,NA,NA
"Gm51461",0,NA,NA,NA,NA,NA
"Gm51462",0,NA,NA,NA,NA,NA
"Gm51474",0,NA,NA,NA,NA,NA
"Gm51475",0,NA,NA,NA,NA,NA
"Gm51477",0,NA,NA,NA,NA,NA
"Gm51478",0,NA,NA,NA,NA,NA
"Gm51482",0,NA,NA,NA,NA,NA
