"test_ligand","auroc","aupr","aupr_corrected","pearson"
"Ntm",0.764023649980268,0.0188491465024124,0.015942366268518,0.0652926649576927
"Ntn1",0.745081592431966,0.0232231078381863,0.0203163276042919,0.0838779275497681
"Ntn3",0.734705557745364,0.0169075625121722,0.0140007822782778,0.0613585772931288
"Ntn4",0.731186440677959,0.0180213513162426,0.0151145710823482,0.06433376187994
"Ntng1",0.728532912889222,0.0378269369830249,0.0349201567491305,0.0663587618886455
"Ntng2",0.71148443042959,0.0137411073007702,0.0108343270668758,0.0590568102288478
"Nts",0.756796216003116,0.0212992866087728,0.0183925063748784,0.0585401367072359
"Nucb2",0.722527394560472,0.0172911215954967,0.0143843413616023,0.0584520068261404
"Nxph1",0.761778478517947,0.0181466875451823,0.0152399073112879,0.0635245887218234
"Nxph2",0.704931809223493,0.0175120318093491,0.0146052515754547,0.0575827846589664
"Nxph3",0.759765076862372,0.0192973482562116,0.0163905680223172,0.0669198293890931
"Nyx",0.731716200236482,0.0153945531625044,0.01248777292861,0.0591246352200009
"Ocln",0.773119432400499,0.0147498373958441,0.0118430571619497,0.0618480431431567
"Ogn",0.726752857705918,0.0139596298101506,0.0110528495762562,0.0526248091071384
"Olfm2",0.689464722112729,0.0108497410590192,0.00794296082512484,0.0455549107603452
"Omg",0.76762475364599,0.014300628940594,0.0113938487066996,0.0516026689960739
"Opcml",0.721070555774532,0.011959789933793,0.00905300969989861,0.0539828329163501
"Orm1",0.745646038628221,0.00929093960878981,0.0063841593748954,0.0517440764769267
"Orm3",0.752361056365761,0.0104835945796562,0.00757681434576183,0.0536474215718891
"Osm",0.740055183287246,0.0203409403989328,0.0174341601650384,0.0721493664799049
"Ostn",0.686130074891629,0.00586225679907174,0.00295547656517733,0.0233313745634108
"Oxt",0.746587307843853,0.0169119183254708,0.0140051380915764,0.0628405161350823
"Pam",0.691638943634221,0.0323088720337166,0.0294020917998222,0.0696056774388776
"Papln",0.702979897516766,0.00986868525431958,0.00696190502042518,0.0487555474302196
"Patj",0.737524635396036,0.014724591966982,0.0118178117330876,0.0591754831556304
"Pcdh15",0.713157272368938,0.00737033939878767,0.00446355916489326,0.0424026595171978
"Pcdha1",0.660646432794596,0.0048479886482419,0.0019412084143475,0.0283292842850798
"Pcdha10",0.6948364209696,0.00777156645805538,0.00486478622416097,0.0410754688203503
"Pcdha11",0.661144659046075,0.00489617436565555,0.00198939413176114,0.0285823327505683
"Pcdha12",0.656162396531309,0.00479930797328476,0.00189252773939035,0.0276787302401245
"Pcdha2",0.691006700827765,0.00589114930915629,0.00298436907526188,0.0356078506698898
"Pcdha3",0.682976744185991,0.00686607270876224,0.00395929247486783,0.037223973211649
"Pcdha4",0.730376034686672,0.0102424758871291,0.0073356956532347,0.0514814570439195
"Pcdha5",0.661475758770159,0.00491113251164134,0.00200435227774693,0.0286898497133573
"Pcdha6",0.680439889633357,0.00598445868514715,0.00307767845125275,0.0349922790554083
"Pcdha7",0.761724871895977,0.0118451476106839,0.00893836737678947,0.0530736949338768
"Pcdha8",0.739960583366177,0.0110112766419611,0.0081044964080667,0.0474074018162718
"Pcdha9",0.672927079227421,0.0056620157643,0.00275523553040559,0.0331876903812718
"Pcdhb3",0.672070949940823,0.00565421735061385,0.00274743711671944,0.0331146321570953
"Pcdhgb6",0.601395348837232,0.0037304785332979,0.000823698299403491,0.0165983253182722
"Pcsk9",0.758494284588121,0.0191684134403184,0.016261633206424,0.0652646695567057
"Pdcd1lg2",0.765321245565632,0.0244397668564285,0.0215329866225341,0.079781182365039
"Pdgfa",0.707517540402057,0.00565358008467042,0.00274679985077601,0.00512094398885481
"Pdgfb",0.704063066614079,0.00985535537496547,0.00694857514107106,0.0290721276478701
"Pdgfc",0.714459597950351,0.00676584791272389,0.00385906767882948,0.0198989093010102
"Pdgfd",0.690112731572695,0.00931994257044245,0.00641316233654805,0.0313079168744404
"Pdpn",0.747615293653838,0.0439428414464684,0.041036061212574,0.0811117082565329
"Pdyn",0.795169097359114,0.0516774802011879,0.0487706999672935,0.14203993039142
"Pecam1",0.7551249507292,0.0206224199217919,0.0177156396878975,0.0632208237422575
"Penk",0.764758376034647,0.015875093620992,0.0129683133870976,0.0542054571065539
"Pf4",0.764689002759169,0.0107367300835598,0.0078299498496654,0.0272939960625012
"Pgf",0.746316121403185,0.0278747087536606,0.0249679285197662,0.10578487105883
"Pglyrp1",0.762839574300383,0.0251831740118525,0.0222763937779581,0.0794970903485927
"Pi16",0.737710681907663,0.0237799309515944,0.0208731507177,0.0692149189160425
"Piga",0.733128892392523,0.0175748815392277,0.0146681013053332,0.0449897100911808
"Pip",0.837475758770182,0.0331308090978711,0.0302240288639767,0.0894842325737143
"Pira1",0.766680331099739,0.0214082315141257,0.0185014512802313,0.0687115955379897
"Pira12",0.766680331099739,0.0214082315141257,0.0185014512802313,0.0687115955379897
"Pira13",0.766680331099739,0.0214082315141257,0.0185014512802313,0.0687115955379897
"Pira2",0.766680331099739,0.0214082315141257,0.0185014512802313,0.0687115955379897
"Pirb",0.766825384312197,0.0218542124882898,0.0189474322543954,0.0699773095431439
"Pla2g10",0.761431612140347,0.0189628109306286,0.0160560306967342,0.051494037889191
"Pla2g2a",0.773616081986638,0.0288676213217561,0.0259608410878617,0.0979813503383569
"Plat",0.777272368939694,0.0206621306141545,0.0177553503802601,0.059098864477754
"Plau",0.724037839968459,0.00590162936977586,0.00299484913588145,0.00376107645887681
"Plb1",0.775580607016154,0.024976865788025,0.0220700855541305,0.0666732294048027
"Plekho2",0.753858888450942,0.0191622987934172,0.0162555185595228,0.0674526022099558
"Plg",0.735702010248281,0.0234206305885739,0.0205138503546795,0.0864205572101669
"Pltp",0.741281828931759,0.0125144708732047,0.00960769063931025,0.0474846726816363
"Plxna1",0.745791091840728,0.017277446248533,0.0143706660146386,0.0621371156053091
"Plxna2",0.745915648403603,0.0156014810813054,0.012694700847411,0.0569672733955852
"Pmch",0.776917619235371,0.0176748792217494,0.014768098987855,0.0516325325941453
"Pnoc",0.76836578636186,0.0128578879852722,0.0099511077513778,0.0338357837019843
