"gene_list","test_ligand","auroc","aupr","aupr_corrected","pearson"
"GO_metabolism","Cd86",0.722490861817026,0.0260895798948145,0.0190592277012094,0.0682997373385177
"GO_metabolism","Cd9",0.708651358682869,0.0219452741771492,0.0149149219835441,0.0576596814049125
"GO_metabolism","Cd96",0.702874534581054,0.0227342119530625,0.0157038597594574,0.0722931277718219
"GO_metabolism","Cd99",0.718437593280196,0.0310896960910064,0.0240593438974014,0.0885604427164474
"GO_metabolism","Cdcp1",0.713691105851051,0.0245514389375406,0.0175210867439355,0.0777583964790608
"GO_metabolism","Cdh1",0.691025662845569,0.020333479387587,0.0133031271939819,0.0521901094653134
"GO_metabolism","Cdh13",0.690782807124135,0.0189438361365439,0.0119134839429388,0.0611134356974676
"GO_metabolism","Cdh15",0.667894800923791,0.0130780691978751,0.00604771700427005,0.0496054011953784
"GO_metabolism","Cdh2",0.682595754541622,0.0181191209354123,0.0110887687418072,0.0522990233971012
"GO_metabolism","Cdh3",0.662906766968529,0.0146983326859914,0.00766798049238627,0.0486980132952193
"GO_metabolism","Cdh4",0.721513547552617,0.0207712975705605,0.0137409453769554,0.0714629382618926
"GO_metabolism","Cdh5",0.687712089632777,0.0194855597014923,0.0124552075078872,0.0792373663967169
"GO_metabolism","Cdh6",0.651038911901606,0.0118865916565658,0.00485623946296072,0.0391036448503057
"GO_metabolism","Cdh9",0.604901561608089,0.00891617923188669,0.0018858270382816,0.0234232866192316
"GO_metabolism","Cdhr2",0.623155671172038,0.0112990519707573,0.00426869977715221,0.0373457272414224
"GO_metabolism","Ceacam1",0.73566922134302,0.0293374781837275,0.0223071259901224,0.0825633799187718
"GO_metabolism","Ceacam10",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Ceacam11",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Ceacam12",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Ceacam13",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Ceacam14",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Ceacam15",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Ceacam2",0.736522162057442,0.0298758931801907,0.0228455409865856,0.0832871059242834
"GO_metabolism","Ceacam20",0.665981412045654,0.0219517814280034,0.0149214292343984,0.0637579496278276
"GO_metabolism","Ceacam3",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Ceacam5",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Ceacam9",0.699380292421885,0.0224601248009672,0.0154297726073621,0.0699935326456404
"GO_metabolism","Cel",0.699636894693548,0.0210579845813188,0.0140276323877138,0.0561360522778603
"GO_metabolism","Cer1",0.678610564158426,0.0172569006712841,0.0102265484776791,0.0610330294914245
"GO_metabolism","Cfap54",0.678016189508645,0.0139776335098411,0.00694728131623604,0.045412260536187
"GO_metabolism","Cfc1",0.667166233759443,0.0137579675795213,0.00672761538591623,0.0476840158388842
"GO_metabolism","Cfd",0.705447757872225,0.0243803259545771,0.017349973760972,0.076144705212797
"GO_metabolism","Cfh",0.700618136543822,0.0239277163122571,0.016897364118652,0.0751578362581677
"GO_metabolism","Cfp",0.708039964494677,0.0221287558956992,0.0150984037020941,0.0604838741010915
"GO_metabolism","Cga",0.707220408259428,0.0249953510859165,0.0179649988923115,0.0815456728330522
"GO_metabolism","Chad",0.709084047717546,0.0236809749508668,0.0166506227572617,0.0683647764872801
"GO_metabolism","Chl1",0.642026411705277,0.0174042267020104,0.0103738745084053,0.0530812495134217
"GO_metabolism","Cib1",0.666810787245281,0.0200898472910879,0.0130594950974828,0.0625635336517254
"GO_metabolism","Cklf",0.566712990359063,0.0103355244910407,0.00330517229743559,0.0254580685384954
"GO_metabolism","Clcf1",0.721827754415923,0.0220822507732213,0.0150518985796162,0.0776107665155772
"GO_metabolism","Cldn1",0.670896131066141,0.0136046721481878,0.00657431995458274,0.0194446475796812
"GO_metabolism","Cldn11",0.625658852516546,0.0142379797410034,0.00720762754739831,0.0449882314256868
"GO_metabolism","Cldn14",0.679967545049419,0.0167808122121846,0.00975046001857948,0.0584118978017397
"GO_metabolism","Cldn16",0.72538680174071,0.0214188078401053,0.0143884556465002,0.0791002578641406
"GO_metabolism","Cldn19",0.721919398084409,0.024890926324627,0.017860574131022,0.0803000803930195
"GO_metabolism","Cldn2",0.674835499615067,0.0180167665404492,0.0109864143468442,0.0602033941288882
"GO_metabolism","Cldn24",0.700284291751543,0.0176709533824829,0.0106406011888778,0.063221846920969
"GO_metabolism","Cldn3",0.711329317595017,0.0249099266496727,0.0178795744560676,0.0767417209986377
"GO_metabolism","Clec11a",0.721314549872468,0.0293012009633616,0.0222708487697565,0.0889716046723758
"GO_metabolism","Clec2d",0.71027017862665,0.0190024557616679,0.0119721035680628,0.0336629131464358
"GO_metabolism","Clec2e",0.713107204763419,0.0190399206571894,0.0120095684635843,0.0326367231898936
"GO_metabolism","Clec2f",0.701726370334712,0.018436401916657,0.0114060497230519,0.0588513526429708
"GO_metabolism","Clec2g",0.713107204763419,0.0190399206571894,0.0120095684635843,0.0326367231898936
"GO_metabolism","Clec2h",0.713107204763419,0.0190399206571894,0.0120095684635843,0.0326367231898936
"GO_metabolism","Clec2i",0.713107204763419,0.0190399206571894,0.0120095684635843,0.0326367231898936
"GO_metabolism","Clec2l",0.697000830029761,0.0214093688175535,0.0143790166239485,0.0696384312333095
"GO_metabolism","Clec3a",0.701202037631539,0.0211525963900784,0.0141222441964733,0.0696641416386997
"GO_metabolism","Clec4g",0.796805367176948,0.0575571542523643,0.0505268020587592,0.120310246247024
"GO_metabolism","Clmp",0.708233070796037,0.0225525198511194,0.0155221676575144,0.0715439507285275
"GO_metabolism","Clu",0.707343472614255,0.0241431164139176,0.0171127642203125,0.0743248385136423
"GO_metabolism","Cmtm8",0.66925178181476,0.016372908487376,0.00934255629377089,0.0498086149477263
"GO_metabolism","Cnmd",0.671546146514644,0.0175821293970656,0.0105517772034605,0.0597902525422927
"GO_metabolism","Cntf",0.762889354671452,0.0239464409965653,0.0169160888029602,0.0769910944680186
"GO_metabolism","Cntn1",0.725159656362449,0.0268992855582324,0.0198689333646274,0.0842352011217032
"GO_metabolism","Cntn2",0.707232845614445,0.0259097110369523,0.0188793588433472,0.0753288009386174
"GO_metabolism","Cntn3",0.698355192530309,0.0219605830958994,0.0149302309022943,0.0708440501464535
"GO_metabolism","Cntn4",0.696199602528316,0.0201905210429713,0.0131601688493662,0.068942120968903
"GO_metabolism","Cntn5",0.656978730813763,0.0147925068610694,0.00776215466746436,0.052380439082751
"GO_metabolism","Cntn6",0.699116489576164,0.0239659527855599,0.0169356005919548,0.0733666427419562
"GO_metabolism","Col10a1",0.69278325748727,0.0168455283102215,0.00981517611661645,0.0350105884432857
"GO_metabolism","Col11a1",0.704469789010072,0.0209117638009968,0.0138814116073918,0.0537854173303936
"GO_metabolism","Col11a2",0.728860096775737,0.0275462874962655,0.0205159353026604,0.0755482211114675
"GO_metabolism","Col12a1",0.707245937567061,0.0260673351737464,0.0190369829801413,0.0727480407058223
"GO_metabolism","Col13a1",0.689547581392641,0.0227541029895853,0.0157237507959802,0.0713654766753476
"GO_metabolism","Col14a1",0.711314916447165,0.0260535113186477,0.0190231591250427,0.0802523219385595
"GO_metabolism","Col15a1",0.713342205313244,0.0231533478174019,0.0161229956237968,0.0690912469830094
"GO_metabolism","Col16a1",0.720379129856467,0.0238155059680188,0.0167851537744137,0.0637633408311966
"GO_metabolism","Col17a1",0.714340466701902,0.0227404344477636,0.0157100822541585,0.0617285066197472
"GO_metabolism","Col18a1",0.750590774362869,0.0281551270568077,0.0211247748632027,0.0820193776939852
"GO_metabolism","Col19a1",0.719276132846661,0.026951885120994,0.0199215329273889,0.0818767113727615
"GO_metabolism","Col1a1",0.723169024963711,0.0229001125503359,0.0158697603567308,0.0633069581794109
"GO_metabolism","Col1a2",0.710922157867994,0.0238301472040165,0.0167997950104114,0.0730974327583289
"GO_metabolism","Col20a1",0.723721505365045,0.0282666055751665,0.0212362533815614,0.0873214823094481
"GO_metabolism","Col22a1",0.646794500856231,0.0127728231515679,0.0057424709579628,0.0454751909596834
"GO_metabolism","Col24a1",0.691847182873653,0.0222178629024699,0.0151875107088648,0.0701009886219684
"GO_metabolism","Col26a1",0.611590894808804,0.0104543541526672,0.00342400195906208,0.0304730367292707
"GO_metabolism","Col27a1",0.715963868829072,0.0267879318343957,0.0197575796407907,0.0818254808798069
"GO_metabolism","Col28a1",0.709498408018574,0.0248979025367959,0.0178675503431908,0.076969452352906
"GO_metabolism","Col2a1",0.728001919280271,0.0224120087376754,0.0153816565440703,0.0632280467323459
"GO_metabolism","Col3a1",0.697121930591689,0.0236355171411564,0.0166051649475514,0.0695862377607672
"GO_metabolism","Col4a1",0.713211940384493,0.0224497945811771,0.015419442387572,0.0640944712404913
"GO_metabolism","Col4a2",0.712954683515146,0.0237761043802443,0.0167457521866392,0.0711911031671493
"GO_metabolism","Col4a3",0.718393080641176,0.0260781836750532,0.0190478314814481,0.0806758681889524
"GO_metabolism","Col4a4",0.715466374628812,0.0241380283228235,0.0171076761292184,0.0687262362751735
"GO_metabolism","Col4a5",0.715330218321393,0.0248473564610381,0.017817004267433,0.0768199729649783
"GO_metabolism","Col4a6",0.720151329880515,0.0239653107120167,0.0169349585184116,0.0767226395355644
"GO_metabolism","Col5a1",0.718836897835628,0.0232518725202319,0.0162215203266268,0.0651737714121881
"GO_metabolism","Col5a2",0.716558898076532,0.0244019417662272,0.0173715895726221,0.0732844415952352
"GO_metabolism","Col5a3",0.715933102740361,0.0247111568540926,0.0176808046604875,0.0760449771522865
"GO_metabolism","Col6a1",0.707941774849818,0.0222281305440863,0.0151977783504812,0.0606569975499773
"GO_metabolism","Col6a2",0.717674332441338,0.0274779111641704,0.0204475589705653,0.081638880728624
"GO_metabolism","Col6a3",0.683493862492611,0.0223086899131791,0.0152783377195741,0.0691295257531941
"GO_metabolism","Col6a5",0.713674740910256,0.0269386057229945,0.0199082535293894,0.0812803622289745
"GO_metabolism","Col6a6",0.714461567263822,0.0268664916170066,0.0198361394234016,0.0812240030706222
"GO_metabolism","Col7a1",0.706540281319854,0.0255083273059799,0.0184779751123748,0.0778660966385444
"GO_metabolism","Col8a1",0.690771024366745,0.0229990015442481,0.015968649350643,0.0650333005291191
"GO_metabolism","Col8a2",0.71497018962385,0.0246704952267827,0.0176401430331776,0.0684357070092141
"GO_metabolism","Col9a1",0.718661465670263,0.0257635658647415,0.0187332136711364,0.0746322819474908
"GO_metabolism","Col9a2",0.72455284435761,0.0243665182463584,0.0173361660527533,0.0685142550894793
"GO_metabolism","Col9a3",0.716054857899935,0.0267664507494524,0.0197360985558473,0.0774944035231889
"GO_metabolism","Colq",0.678264936608783,0.0200350577880029,0.0130047055943978,0.0612498190360731
"GO_metabolism","Comp",0.710779455584215,0.0235161878730008,0.0164858356793958,0.0718885226524769
"GO_metabolism","Copa",0.708077931157296,0.0311259093386642,0.0240955571450591,0.061522800122101
"GO_metabolism","Corin",0.71618512282869,0.0262631821891725,0.0192328299955674,0.0796241595765208
"GO_metabolism","Cort",0.718942288054403,0.0280518703600408,0.0210215181664357,0.0725572765755701
"GO_metabolism","Cp",0.716700945762644,0.025627983998729,0.0185976318051239,0.073410465043525
"GO_metabolism","Crb3",0.673539396303938,0.019668337470673,0.0126379852770679,0.0641783604927463
"GO_metabolism","Crh",0.731363278120214,0.0280348062740611,0.021004454080456,0.0924562371490745
"GO_metabolism","Crhr2",0.705362005582449,0.0231597413245092,0.0161293891309042,0.0627570124293693
"GO_metabolism","Crisp1",0.687987675235754,0.0208491265220879,0.0138187743284828,0.0638745623449563
"GO_metabolism","Crisp2",0.725917025822625,0.0258669548352916,0.0188366026416866,0.080981835829783
"GO_metabolism","Crisp3",0.687987675235754,0.0208491265220879,0.0138187743284828,0.0638745623449563
"GO_metabolism","Crlf1",0.748801104437113,0.0241341643720081,0.017103812178403,0.082080080280636
"GO_metabolism","Crp",0.746168967359159,0.0301736272503107,0.0231432750567056,0.0615484050953158
"GO_metabolism","Crtam",0.69597180255244,0.0160797658117388,0.00904941361813369,0.0481506991430449
"GO_metabolism","Csf1",0.79014156328396,0.0464346115259331,0.039404259332328,0.118592299271015
"GO_metabolism","Csf2",0.76730985247993,0.0243195907973324,0.0172892386037273,0.0742140783176099
"GO_metabolism","Csf3",0.766025531926025,0.0297976436495721,0.022767291455967,0.0802826697628785
"GO_metabolism","Ctf1",0.715440845321209,0.0237241257620883,0.0166937735684832,0.078992047362516
"GO_metabolism","Cthrc1",0.674957254774643,0.0164142887756315,0.00938393658202638,0.0590376232968875
"GO_metabolism","Ctsd",0.708120480003348,0.0219853482815654,0.0149549960879603,0.0704631225002872
"GO_metabolism","Ctsg",0.729445307058692,0.0269298295844437,0.0198994773908386,0.0787074248845368
"GO_metabolism","Cx3cl1",0.683881384290726,0.0144130842268157,0.00738273203321065,0.0121781866699917
"GO_metabolism","Cxadr",0.712420531847468,0.0217736489285227,0.0147432967349176,0.058572418139226
"GO_metabolism","Cxcl1",0.720281594809336,0.0259142892166355,0.0188839370230304,0.0756801812036569
"GO_metabolism","Cxcl10",0.745536626046696,0.0377211399987012,0.0306907878050961,0.0995813765955915
"GO_metabolism","Cxcl11",0.733818019239957,0.0275535832513661,0.0205232310577611,0.0727920125904985
"GO_metabolism","Cxcl12",0.727061262483186,0.019093975384828,0.0120636231912229,0.0413383389630378
"GO_metabolism","Cxcl13",0.725227734516197,0.0262668266032055,0.0192364744096004,0.0637194066025119
"GO_metabolism","Cxcl14",0.742065294804587,0.0414478212512904,0.0344174690576853,0.10064579361197
"GO_metabolism","Cxcl16",0.717649457731317,0.0265838175252636,0.0195534653316585,0.0600953700614938
"GO_metabolism","Cxcl17",0.684942487052041,0.024872235748292,0.0178418835546869,0.0714210943517727
"GO_metabolism","Cxcl2",0.71353596621233,0.0278215624073003,0.0207912102136953,0.0771722196205528
"GO_metabolism","Cxcl5",0.725330506344339,0.0264643841119287,0.0194340319183236,0.0580499315627774
"GO_metabolism","Cxcl9",0.728437226705535,0.0267366534614388,0.0197063012678338,0.0503904496797108
"GO_metabolism","Cytl1",0.782189511251225,0.0580162198882773,0.0509858676946722,0.127617824010923
"GO_metabolism","Dbh",0.703942837916406,0.015271761291535,0.00824140909792994,0.00241682697119755
"GO_metabolism","Dchs1",0.702148585807276,0.021454477221379,0.0144241250277739,0.0612667469116282
"GO_metabolism","Dcn",0.726599771152639,0.0271898755341969,0.0201595233405919,0.0724741939215187
"GO_metabolism","Defb14",0.693914402195254,0.0268645077056414,0.0198341555120363,0.0884195574567913
"GO_metabolism","Dhh",0.720938810831778,0.0241069345985171,0.017076582404912,0.0773679499357045
"GO_metabolism","Dkk1",0.633868161418545,0.0125406677811027,0.00551031558749765,0.0332796539251947
"GO_metabolism","Dkk2",0.668799454851151,0.014663910947253,0.00763355875364793,0.0489339867323047
"GO_metabolism","Dkk3",0.696292555392089,0.0182190223187537,0.0111886701251486,0.0649155254457834
"GO_metabolism","Dkk4",0.673704354907161,0.0184019899924932,0.0113716377988881,0.0600552543840449
"GO_metabolism","Dlk1",0.697019158763486,0.0252605596598681,0.0182302074662631,0.0520271080378906
"GO_metabolism","Dlk2",0.683921969343871,0.0209102430893029,0.0138798908956978,0.0661214898076889
"GO_metabolism","Dll1",0.710707449844753,0.022035156420489,0.0150048042268839,0.0626187487422823
"GO_metabolism","Dll3",0.716703564153234,0.0186671520839362,0.0116367998903311,0.0692346434339666
"GO_metabolism","Dll4",0.689707303214854,0.0166176770207651,0.00958732482716005,0.054846749819668
"GO_metabolism","Dmp1",0.658956924857419,0.0200919689935252,0.0130616167999202,0.0599694199709401
"GO_metabolism","Draxin",0.673075941180475,0.0194145929200078,0.0123842407264027,0.0609782679506692
"GO_metabolism","Dsc1",0.681534651780298,0.0197802915032224,0.0127499393096174,0.0637440383111016
"GO_metabolism","Dsc2",0.700590643443264,0.0226476295154834,0.0156172773218783,0.0718993189117913
"GO_metabolism","Dsc3",0.646440363537337,0.0163915543195888,0.00936120212598372,0.0523925929205728
"GO_metabolism","Dscam",0.699770432610496,0.0221511241630701,0.015120771969465,0.0701568488647592
"GO_metabolism","Dscaml1",0.673820873285585,0.0177862246777696,0.0107558724841645,0.0601247942738948
"GO_metabolism","Dsg1a",0.696451622616615,0.0200293136730906,0.0129989614794855,0.0676462721149757
"GO_metabolism","Dsg1b",0.69697857371032,0.0200871440073559,0.0130567918137508,0.0678625120155785
"GO_metabolism","Dsg1c",0.69697857371032,0.0200871440073559,0.0130567918137508,0.0678625120155785
"GO_metabolism","Dsg2",0.687017561545291,0.0211282909205745,0.0140979387269695,0.0676277449665808
"GO_metabolism","Dspp",0.713304238650597,0.0224839579448877,0.0154536057512826,0.0519305649966723
"GO_metabolism","Dusp18",0.716032601580437,0.0235201011592578,0.0164897489656527,0.0781346537331485
"GO_metabolism","Ebi3",0.718940978859124,0.0238544237977911,0.016824071604186,0.0815830499368604
"GO_metabolism","Ecm1",0.692433702351831,0.0221776785190719,0.0151473263254668,0.0688975676939714
"GO_metabolism","Eda",0.689664754368784,0.0245928129129165,0.0175624607193114,0.0647479463319976
"GO_metabolism","Edil3",0.708572806967,0.0254635688545965,0.0184332166609914,0.0793057851505302
"GO_metabolism","Edn1",0.716190359609808,0.0256271349090332,0.0185967827154281,0.0618077670913106
"GO_metabolism","Edn2",0.727055371104486,0.0268424129933181,0.019812060799713,0.0734879874363826
"GO_metabolism","Edn3",0.732094463675109,0.0241970866371632,0.0171667344435581,0.0525019695563787
"GO_metabolism","Efemp1",0.690101370989319,0.0188260936496945,0.0117957414560894,0.0643681394820631
"GO_metabolism","Efemp2",0.660410786197944,0.0198027918995972,0.0127724397059921,0.0567722085639151
"GO_metabolism","Efna1",0.713597498389667,0.0257282116206768,0.0186978594270717,0.0777566485233985
"GO_metabolism","Efna2",0.708581971333882,0.0243659051986561,0.017335553005051,0.07594209539776
"GO_metabolism","Efna3",0.718104403085457,0.0243670583965839,0.0173367062029788,0.0730275757806093
"GO_metabolism","Efna4",0.703970985614547,0.0212741685221116,0.0142438163285065,0.058847014481848
"GO_metabolism","Efna5",0.711833357771665,0.0224880923100872,0.0154577401164821,0.0639880013583037
"GO_metabolism","Efnb1",0.719108555852859,0.0243900878044419,0.0173597356108368,0.076873448688531
"GO_metabolism","Efnb2",0.718727580031091,0.0251914113161835,0.0181610591225784,0.0788807433543976
"GO_metabolism","Efnb3",0.721932490037004,0.0253439546408412,0.0183136024472362,0.0795962345158612
"GO_metabolism","Egf",0.705087074576991,0.0259858858972599,0.0189555337036548,0.0701545037303437
"GO_metabolism","Elfn1",0.625397013463781,0.0114914292715544,0.00446107707794935,0.0356257348625861
"GO_metabolism","Emc1",0.686836238001231,0.0214794156442107,0.0144490634506056,0.0679663361879702
"GO_metabolism","Enam",0.713533347821794,0.0235027019652952,0.0164723497716901,0.0752717387473829
"GO_metabolism","Eng",0.735008077734757,0.0248630021683128,0.0178326499747077,0.0742056183549134
"GO_metabolism","Enho",0.603145930759266,0.00936474785374379,0.00233439566013871,0.0201101926248
"GO_metabolism","Enpp1",0.695757749126738,0.0221535407052719,0.0151231885116668,0.069064684086913
"GO_metabolism","Entpd1",0.714962989049892,0.024998393370072,0.0179680411764669,0.0635345300869679
"GO_metabolism","Epcam",0.646465238247394,0.0111826705102588,0.00415231831665374,0.0115523618668613
"GO_metabolism","Epgn",0.728077852605565,0.0284670362763554,0.0214366840827503,0.0808750400672947
"GO_metabolism","Epha4",0.681880933927546,0.0142756284131899,0.00724527621958486,0.036454611789099
"GO_metabolism","Epo",0.744340676173194,0.022111148010767,0.0150807958171619,0.0394923528099328
"GO_metabolism","Ereg",0.724920728226746,0.0264205469694178,0.0193901947758127,0.0695728032654651
"GO_metabolism","Erfe",0.718114876647608,0.0258782977444636,0.0188479455508585,0.0725141999157314
"GO_metabolism","Esam",0.660437624700851,0.0161569413424306,0.00912658914882547,0.0549765712047944
"GO_metabolism","Esm1",0.650154550500903,0.0131457780229569,0.00611542582935179,0.0454035689628138
"GO_metabolism","Ezr",0.704223660300487,0.0259245792712548,0.0188942270776497,0.0814092414824354
"GO_metabolism","F10",0.707165422058348,0.0254546369205556,0.0184242847269505,0.0690829747708294
"GO_metabolism","F11",0.681592910969499,0.0219651953325277,0.0149348431389226,0.0671351165433695
"GO_metabolism","F11r",0.705015068837462,0.0236757006975413,0.0166453485039363,0.0679587065645093
"GO_metabolism","F12",0.684486232502637,0.0192367514770022,0.0122063992833971,0.0566599552210079
"GO_metabolism","F13a1",0.704973174589031,0.0236062415549268,0.0165758893613217,0.0749707997056284
"GO_metabolism","F2",0.719674128206892,0.0250850167791964,0.0180546645855913,0.0705843106978431
"GO_metabolism","F5",0.714340466701963,0.0263411191490702,0.0193107669554652,0.07967361821258
"GO_metabolism","F7",0.698267476447559,0.0221333143917971,0.015102962198192,0.0674327624062372
"GO_metabolism","F8",0.717078648596309,0.0251856382691082,0.0181552860755031,0.0740581446689141
"GO_metabolism","F9",0.696683350178285,0.0222435543840619,0.0152132021904568,0.0693153514386293
"GO_metabolism","Fam3b",0.687894722372066,0.0179376638629569,0.0109073116693518,0.060179611670159
"GO_metabolism","Fam3c",0.708699798907578,0.0231378145818546,0.0161074623882495,0.0641941051952102
"GO_metabolism","Fam3d",0.722979846248105,0.0265416125689844,0.0195112603753794,0.076397303250467
"GO_metabolism","Fap",0.690401831302356,0.021140934186835,0.0141105819932299,0.0663141047269731
"GO_metabolism","Fasl",0.731963544148699,0.0478465656496998,0.0408162134560947,0.129727632794507
"GO_metabolism","Fat4",0.696679422592559,0.0221213877935402,0.0150910355999351,0.0697822403832902
"GO_metabolism","Fbln1",0.69491069979105,0.0205043491384851,0.01347399694488,0.0649039970533189
"GO_metabolism","Fbln2",0.687353370130488,0.0236315789148575,0.0166012267212524,0.072559377324412
"GO_metabolism","Fbn1",0.710489468833295,0.0247778380642399,0.0177474858706348,0.0732011852794038
"GO_metabolism","Fcer2a",0.70391992699925,0.0354332128177908,0.0284028606241857,0.098854016101455
"GO_metabolism","Fcgr4",0.730097940897701,0.028802596629173,0.021772244435568,0.0691622796144603
"GO_metabolism","Fcnb",0.719071243787888,0.0303547184367332,0.0233243662431281,0.0868921755237223
"GO_metabolism","Fcrl6",0.676924320658597,0.0222059915519016,0.0151756393582965,0.0657887997300616
"GO_metabolism","Fga",0.730643220725057,0.0278689219394842,0.0208385697458791,0.0842064041390361
"GO_metabolism","Fgb",0.723494359986796,0.0276917222710303,0.0206613700774252,0.0837985695835495
"GO_metabolism","Fgf1",0.714796721251417,0.0303144338320437,0.0232840816384386,0.0395197033086873
"GO_metabolism","Fgf10",0.700509473336927,0.0159256567442895,0.00889530455068438,0.020353807391874
"GO_metabolism","Fgf11",0.707843585205051,0.0245998391679224,0.0175694869743173,0.0779212919460301
"GO_metabolism","Fgf12",0.711216072204771,0.0251523388955611,0.018121986701956,0.0781047892503879
"GO_metabolism","Fgf13",0.70848443628677,0.0250158125063304,0.0179854603127254,0.0782130027523437
"GO_metabolism","Fgf14",0.708695216724219,0.025134175088494,0.0181038228948889,0.0790463774743896
"GO_metabolism","Fgf15",0.720887097618831,0.0188107810538468,0.0117804288602417,0.0226845494507383
"GO_metabolism","Fgf16",0.722771029603533,0.0270403784135769,0.0200100262199718,0.074158013662881
"GO_metabolism","Fgf17",0.725055575338933,0.0267200023474781,0.019689650153873,0.0582027849099006
"GO_metabolism","Fgf18",0.720739813151628,0.0204847772819385,0.0134544250883334,0.0397512217449558
"GO_metabolism","Fgf2",0.711636323884457,0.0166837236173028,0.00965337142369768,0.0379922673522234
"GO_metabolism","Fgf20",0.712880713982755,0.0270840959999878,0.0200537438063827,0.0804952077222048
"GO_metabolism","Fgf21",0.704488117743857,0.0146010234463176,0.00757067125271254,0.0127461955846984
"GO_metabolism","Fgf22",0.725577289651581,0.028521881381968,0.021491529188363,0.0854147601274274
"GO_metabolism","Fgf23",0.717203022146343,0.0184330723965306,0.0114027202029255,0.0411023623218915
"GO_metabolism","Fgf3",0.726518601046337,0.0280120176574234,0.0209816654638183,0.084989698787042
"GO_metabolism","Fgf4",0.700051254994552,0.0246641887690503,0.0176338365754452,0.0599848197461837
"GO_metabolism","Fgf5",0.721808771084563,0.0277739197733523,0.0207435675797473,0.0763265334351548
"GO_metabolism","Fgf6",0.721597336049489,0.0276209027314567,0.0205905505378516,0.0827767198066773
"GO_metabolism","Fgf7",0.741627368988853,0.0214440801080158,0.0144137279144107,0.0450525483643607
"GO_metabolism","Fgf8",0.697473449520045,0.0158363770979926,0.00880602490438755,0.0117305184446663
"GO_metabolism","Fgf9",0.722930096828049,0.0240152374699707,0.0169848852763656,0.0661118636712786
"GO_metabolism","Fgfrl1",0.678295048099846,0.0193186465286707,0.0122882943350656,0.0593788565477831
"GO_metabolism","Fgg",0.730656967275362,0.0273257052616396,0.0202953530680345,0.0845798529662401
"GO_metabolism","Fgl1",0.69947586367608,0.0240148665492741,0.016984514355669,0.0748664153175642
"GO_metabolism","Flrt1",0.686728883989636,0.0190591931274713,0.0120288409338663,0.059779980251898
"GO_metabolism","Flrt2",0.69632266688317,0.0227773059567397,0.0157469537631347,0.0695821173778252
"GO_metabolism","Flrt3",0.703544187958598,0.0205989406176133,0.0135685884240083,0.0672983880008397
"GO_metabolism","Flt3l",0.717815725529855,0.0243569532882224,0.0173266010946173,0.0603077597722679
"GO_metabolism","Fn1",0.708547277659343,0.0264224227398057,0.0193920705462006,0.0801718939794506
"GO_metabolism","Fndc5",0.716455471650683,0.0257837555752107,0.0187534033816057,0.0789282876198494
"GO_metabolism","Fshb",0.705728580256296,0.0222258234872656,0.0151954712936606,0.070056555866563
"GO_metabolism","Fst",0.685645524908761,0.0183641633663154,0.0113338111727103,0.0577636156366183
"GO_metabolism","Fstl5",0.711021656708028,0.0211268961084405,0.0140965439148354,0.0725964158334694
"GO_metabolism","Furin",0.693128230439375,0.0166893647753984,0.00965901258179336,0.0291896501681148
"GO_metabolism","Gad1",0.695641230748279,0.027616474711224,0.0205861225176189,0.0963253271295693
"GO_metabolism","Gal",0.714301845441711,0.029950598164315,0.0229202459707099,0.0893648781290681
"GO_metabolism","Galp",0.72254322962761,0.0274640271878633,0.0204336749942582,0.083502616278007
"GO_metabolism","Gas6",0.691916570222669,0.0243580157475418,0.0173276635539367,0.0743646474064196
"GO_metabolism","Gast",0.738651568154096,0.0269033519018233,0.0198729997082182,0.0495265765505664
"GO_metabolism","Gc",0.67475498410639,0.0161765605656674,0.00914620837206231,0.0551933488553613
"GO_metabolism","Gcg",0.721188867127172,0.0223369300538027,0.0153065778601976,0.0395239610852102
"GO_metabolism","Gdf1",0.678132053289494,0.0155039600241661,0.00847360783056103,0.0570632023638205
"GO_metabolism","Gdf10",0.695776732458094,0.0221020632294549,0.0150717110358498,0.0652324660884146
"GO_metabolism","Gdf11",0.68759098907082,0.0138906835358382,0.00686033134223314,0.0147740310878828
"GO_metabolism","Gdf15",0.716612575082362,0.0267317571750643,0.0197014049814592,0.0860936245892077
"GO_metabolism","Gdf2",0.699532159072479,0.0163765369429542,0.00934618474934907,0.0395180032737786
"GO_metabolism","Gdf3",0.712439515178848,0.020648834462329,0.0136184822687239,0.0707579040202457
"GO_metabolism","Gdf5",0.702037304209826,0.0188164624525733,0.0117861102589682,0.0419698515413415
"GO_metabolism","Gdf6",0.68882948779045,0.0184221487219434,0.0113917965283383,0.064339057580726
